credit_card_id,customer_id,issue_date,credit_limit,current_balance,interest_rate,card_status
15702,22412,2023-11-15,50000,10630.08,29.951,Active
15703,2088,2022-01-05,500000,121401.88,34.376,Active
15704,9008,2022-12-03,500000,192440.35,39.466,Active
15705,10541,2023-04-20,50000,17053.59,32.508,Active
15706,23329,2023-04-14,100000,40818.35,22.027,Active
15707,21685,2022-01-03,200000,51579.0,36.93,Active
15708,17193,2022-06-29,500000,50936.96,38.749,Active
15709,13866,2024-06-03,1000000,253850.17,18.129,Active
15710,20018,2022-09-04,100000,34157.4,41.469,Active
15711,17448,2023-09-06,50000,17375.75,41.778,Active
15712,13356,2022-07-12,500000,63000.68,21.957,Active
15713,3038,2024-01-13,200000,56809.53,26.794,Active
15714,22065,2023-10-11,1000000,241341.62,32.785,Blocked
15715,22916,2022-12-18,100000,16319.05,28.522,Active
15716,14282,2023-10-26,50000,16814.86,26.869,Active
15717,7578,2022-03-04,100000,32272.76,40.278,Active
15718,14981,2023-03-08,50000,14490.33,18.739,Active
15719,300,2024-02-02,50000,20275.2,34.962,Active
15720,11032,2023-05-03,1000000,40084.81,23.018,Active
15721,545,2022-04-17,100000,28959.78,22.641,Closed
15722,8323,2024-06-23,200000,99588.1,21.802,Active
15723,22752,2022-04-30,500000,123877.87,33.608,Active
15724,16568,2023-06-15,50000,24428.55,20.059,Active
15725,17496,2023-12-21,200000,10567.42,33.389,Active
15726,10497,2024-04-08,200000,65571.02,22.814,Active
15727,23162,2022-08-13,500000,164346.05,27.263,Active
15728,11138,2022-08-29,100000,4141.44,32.369,Active
15729,20422,2024-05-01,500000,66530.02,36.01,Active
15730,6165,2023-12-17,500000,86808.49,21.628,Closed
15731,3723,2024-04-20,1000000,165870.48,19.132,Active
15732,15052,2022-11-08,100000,18017.19,32.106,Active
15733,8893,2024-06-22,50000,3677.38,38.768,Active
15734,24525,2023-07-27,1000000,128096.8,32.703,Active
15735,3135,2022-03-04,50000,17210.86,24.195,Active
15736,23580,2022-04-02,100000,12902.2,34.905,Active
15737,16019,2022-01-16,100000,29152.36,36.581,Active
15738,14069,2024-02-03,1000000,330565.25,41.841,Active
15739,10282,2022-05-12,50000,9852.42,29.085,Active
15740,6189,2022-03-27,200000,50671.41,32.658,Active
15741,8518,2024-04-15,500000,238106.29,35.118,Active
15742,13922,2024-03-23,1000000,57379.66,27.154,Active
15743,5199,2022-06-07,1000000,166161.41,29.281,Active
15744,2299,2022-07-12,500000,208073.35,32.754,Active
15745,2425,2023-10-22,200000,84944.06,23.642,Active
15746,2239,2022-05-26,100000,242.86,31.152,Active
15747,10950,2023-10-11,1000000,294965.05,20.529,Active
15748,16013,2024-09-07,200000,82506.61,32.271,Active
15749,16031,2022-09-28,50000,17018.17,29.146,Active
15750,4516,2023-05-24,1000000,169887.45,24.974,Active
15751,7440,2022-02-21,1000000,356110.17,21.354,Active
15752,16890,2023-02-20,1000000,450411.85,31.703,Active
15753,19830,2023-09-11,1000000,458673.35,24.147,Active
15754,10673,2024-09-22,50000,25267.47,30.436,Active
15755,10664,2022-09-02,50000,13365.63,18.571,Active
15756,21254,2022-09-15,200000,68839.72,35.882,Active
15757,23031,2024-08-22,50000,12522.02,26.543,Active
15758,9056,2022-07-11,500000,98283.5,27.11,Active
15759,24212,2023-04-27,1000000,127816.44,33.705,Active
15760,19477,2024-05-26,100000,31678.44,36.839,Active
15761,11992,2024-02-09,50000,8467.76,34.568,Active
15762,1931,2024-02-19,100000,7140.75,22.448,Active
15763,1700,2024-05-09,200000,41429.93,33.259,Active
15764,16131,2024-07-09,50000,12054.89,36.381,Active
15765,8880,2023-07-16,1000000,347028.54,34.325,Active
15766,23184,2024-10-21,50000,15708.77,22.263,Active
15767,11594,2022-04-02,100000,10057.38,20.143,Active
15768,14906,2023-12-04,1000000,332574.23,33.692,Active
15769,8468,2022-04-29,500000,287556.17,18.335,Active
15770,22766,2023-12-05,50000,14257.18,18.206,Active
15771,13975,2023-08-06,50000,10018.16,26.834,Closed
15772,20464,2023-04-28,50000,15643.42,30.367,Active
15773,5400,2022-11-07,500000,15669.85,33.204,Active
15774,12853,2023-05-04,500000,93854.43,34.357,Active
15775,10447,2024-08-12,100000,34199.28,30.17,Active
15776,19575,2024-08-05,100000,40315.03,20.387,Active
15777,1842,2023-05-23,200000,54331.7,20.149,Active
15778,7946,2022-08-03,100000,26488.02,28.446,Active
15779,21956,2023-07-21,200000,62500.14,40.982,Active
15780,11410,2022-06-20,50000,14210.36,38.261,Active
15781,6057,2023-11-30,100000,38104.76,35.23,Active
15782,10586,2024-12-01,1000000,219356.03,32.861,Active
15783,24007,2022-09-20,200000,66080.59,22.286,Active
15784,13903,2024-06-08,100000,14817.13,28.847,Active
15785,8697,2022-05-15,1000000,148761.4,29.259,Active
15786,13678,2023-06-10,100000,45680.94,22.614,Active
15787,23092,2023-05-22,100000,19579.75,21.14,Active
15788,5351,2022-08-22,200000,41085.05,19.286,Active
15789,11703,2022-04-23,500000,19501.09,26.968,Active
15790,24460,2024-07-19,200000,36827.79,26.837,Active
15791,16489,2023-10-23,500000,52182.46,25.638,Active
15792,1947,2022-03-18,1000000,332964.16,28.908,Active
15793,5427,2022-07-03,50000,15409.22,19.415,Closed
15794,23455,2023-02-20,1000000,22120.2,27.012,Closed
15795,374,2024-09-02,200000,71904.92,26.281,Active
15796,20208,2024-07-24,200000,63511.03,26.011,Active
15797,6121,2024-06-30,500000,190298.54,23.013,Active
15798,67,2024-08-15,1000000,302744.84,25.702,Active
15799,18255,2024-07-26,1000000,171610.99,41.793,Active
15800,21625,2024-04-04,100000,42905.85,39.796,Active
15801,3553,2023-05-23,1000000,76421.32,37.102,Active
15802,15350,2024-02-17,1000000,493360.02,29.604,Active
15803,7445,2024-05-08,50000,15603.4,18.421,Active
15804,17981,2023-08-05,500000,148662.41,40.514,Active
15805,6529,2022-10-19,100000,12321.52,34.323,Active
15806,1716,2022-09-12,500000,231435.39,41.769,Active
15807,7091,2024-04-15,50000,9004.71,21.869,Active
15808,17684,2023-01-25,50000,20973.97,31.043,Active
15809,24237,2024-01-22,50000,20084.44,23.041,Active
15810,1044,2023-03-10,200000,38782.65,20.093,Active
15811,10091,2024-08-04,50000,3353.94,20.148,Active
15812,4891,2022-12-06,500000,185604.59,30.486,Active
15813,3738,2024-04-17,200000,76052.47,41.455,Active
15814,23464,2024-05-12,100000,66422.43,33.321,Active
15815,11047,2023-10-30,500000,270553.41,34.257,Active
15816,18528,2022-04-08,500000,154213.15,29.15,Active
15817,17691,2024-07-09,1000000,169107.38,29.351,Active
15818,22216,2024-10-30,500000,233124.15,26.702,Active
15819,10213,2024-06-23,500000,197564.55,39.192,Active
15820,5659,2022-05-02,200000,59533.39,24.708,Active
15821,22385,2022-12-27,500000,56514.08,39.302,Active
15822,1405,2024-01-07,100000,13609.09,25.777,Active
15823,21467,2024-05-29,500000,138064.18,37.753,Active
15824,19538,2022-06-27,200000,11966.4,31.123,Active
15825,15802,2022-08-11,50000,16597.32,32.894,Active
15826,9251,2024-02-08,100000,20548.17,41.684,Active
15827,3595,2024-09-23,100000,14479.6,27.399,Active
15828,4810,2022-12-05,50000,20394.14,31.218,Active
15829,7649,2024-03-12,1000000,82425.91,33.111,Active
15830,19178,2022-02-23,50000,3595.65,37.785,Active
15831,7155,2023-03-24,100000,47648.6,24.513,Active
15832,15045,2024-08-17,500000,173610.8,18.49,Active
15833,23687,2024-06-26,50000,7447.61,25.128,Active
15834,18903,2024-04-04,50000,10334.1,36.81,Active
15835,8302,2023-04-23,1000000,303974.25,24.113,Active
15836,13395,2022-10-10,1000000,144552.36,18.898,Active
15837,24662,2022-06-03,200000,34666.5,33.683,Active
15838,3311,2023-05-01,200000,63262.49,18.354,Active
15839,16300,2024-01-30,200000,49984.0,33.025,Active
15840,21515,2024-03-24,50000,14226.47,24.841,Active
15841,6158,2024-09-23,50000,4638.64,27.609,Active
15842,15961,2024-11-19,50000,7065.9,18.726,Active
15843,21277,2024-06-20,500000,247003.7,32.699,Active
15844,1883,2024-05-24,50000,833.98,25.211,Active
15845,15635,2024-03-21,200000,81664.7,31.309,Active
15846,8692,2022-09-13,100000,58705.88,22.158,Active
15847,12335,2024-02-20,50000,8788.37,35.917,Active
15848,19948,2024-06-27,200000,95232.14,20.739,Active
15849,3980,2023-05-06,500000,43175.62,34.778,Active
15850,14914,2024-02-26,500000,185290.67,35.509,Active
15851,3957,2023-09-09,500000,339115.81,36.736,Active
15852,24230,2022-05-18,50000,9313.19,20.823,Active
15853,2328,2022-03-10,500000,297784.3,18.241,Closed
15854,16439,2024-01-25,50000,15108.43,37.292,Active
15855,12627,2022-08-30,50000,25600.37,19.022,Blocked
15856,12384,2023-09-03,100000,11601.58,20.55,Active
15857,11087,2023-03-22,50000,17818.68,40.437,Closed
15858,18487,2023-12-02,1000000,494321.6,24.969,Active
15859,3439,2023-04-27,200000,112827.55,34.685,Active
15860,9406,2023-01-10,500000,156424.09,29.241,Active
15861,20872,2022-08-02,100000,29104.81,33.115,Active
15862,6639,2023-01-22,200000,46164.59,32.799,Active
15863,18795,2023-02-04,100000,32806.0,31.819,Active
15864,24433,2024-11-24,1000000,388346.06,27.299,Active
15865,1196,2022-05-23,50000,9700.02,30.17,Active
15866,17913,2023-07-02,100000,13891.44,20.501,Active
15867,10191,2022-12-07,500000,56734.31,37.481,Active
15868,15629,2023-09-24,1000000,259581.37,21.676,Active
15869,9560,2024-12-07,50000,29831.15,33.652,Active
15870,9870,2023-01-04,500000,301540.48,26.821,Active
15871,24548,2022-09-24,200000,40750.46,30.921,Active
15872,21045,2022-06-23,500000,166711.88,24.27,Active
15873,14186,2022-05-13,100000,8573.35,26.73,Active
15874,20423,2023-04-26,100000,52028.98,26.298,Active
15875,6428,2024-04-20,200000,37213.31,24.072,Active
15876,2712,2022-04-16,500000,60026.77,37.805,Active
15877,14670,2024-11-04,200000,108358.82,35.99,Active
15878,18531,2024-09-28,500000,81719.97,25.926,Active
15879,568,2022-01-23,500000,28176.61,23.738,Active
15880,5872,2024-07-21,500000,23609.47,36.641,Active
15881,14463,2023-01-16,100000,20822.84,25.306,Closed
15882,1366,2022-03-15,1000000,111646.2,23.859,Active
15883,24536,2024-04-11,500000,214901.56,26.015,Active
15884,15863,2023-04-26,500000,114845.57,18.972,Active
15885,349,2022-01-28,200000,23468.28,24.369,Active
15886,501,2023-01-08,100000,17582.39,18.874,Active
15887,3705,2022-10-30,500000,78478.84,34.308,Active
15888,23141,2022-05-28,50000,6158.03,23.053,Active
15889,19433,2022-01-20,50000,17783.12,19.998,Active
15890,16254,2024-09-02,50000,20033.17,23.849,Active
15891,21117,2024-11-06,200000,19514.09,21.334,Active
15892,5305,2023-05-05,200000,17065.85,41.886,Active
15893,9671,2024-09-05,200000,40219.29,30.259,Active
15894,6538,2024-06-14,100000,19649.51,23.684,Active
15895,9485,2022-01-20,50000,30010.33,28.461,Active
15896,5302,2024-10-26,50000,11053.43,40.611,Active
15897,17289,2022-12-25,200000,33493.2,32.079,Active
15898,217,2022-12-17,100000,20068.45,39.306,Active
15899,3173,2023-04-26,200000,33236.78,33.673,Active
15900,19185,2024-08-12,1000000,364935.26,19.164,Active
15901,13553,2023-08-05,50000,29919.08,26.156,Active
15902,15641,2023-03-29,1000000,105443.57,19.494,Active
15903,21781,2024-10-19,500000,198040.2,39.048,Active
15904,12767,2024-07-10,100000,28058.28,27.584,Closed
15905,2555,2024-07-17,200000,2206.69,20.849,Active
15906,16118,2022-08-17,1000000,193044.89,25.56,Active
15907,20981,2023-08-17,200000,124565.67,19.16,Blocked
15908,20730,2022-06-27,200000,53921.1,34.085,Active
15909,1939,2023-09-06,200000,55422.27,34.709,Active
15910,2719,2022-10-13,1000000,570793.33,36.006,Active
15911,2519,2024-05-13,1000000,165741.74,23.013,Active
15912,22094,2022-01-10,1000000,135291.7,34.384,Active
15913,3547,2022-10-07,200000,17317.34,38.247,Active
15914,9626,2024-03-09,200000,29897.92,33.669,Active
15915,8573,2024-04-18,100000,3171.97,25.819,Active
15916,13419,2024-07-30,100000,12827.48,21.437,Active
15917,18990,2023-02-03,50000,14215.84,24.774,Active
15918,13257,2022-02-23,1000000,666818.67,18.74,Active
15919,3520,2023-11-26,1000000,28184.28,39.831,Blocked
15920,2552,2022-03-16,1000000,464687.2,27.289,Active
15921,7659,2022-02-04,50000,8702.59,39.277,Active
15922,21131,2023-06-09,200000,58927.55,31.128,Active
15923,1814,2022-11-22,500000,61683.99,23.097,Active
15924,17359,2024-05-09,100000,2854.23,18.025,Active
15925,21608,2023-03-11,500000,42155.82,28.089,Active
15926,24080,2024-06-18,500000,183114.1,28.358,Active
15927,1721,2024-06-14,100000,16696.92,36.744,Active
15928,4891,2024-12-01,200000,12222.52,36.432,Active
15929,20919,2023-01-04,500000,117901.38,23.17,Active
15930,9780,2022-08-19,200000,76926.76,29.221,Active
15931,24830,2024-09-25,200000,62966.76,21.617,Active
15932,3720,2023-04-25,500000,120315.18,41.329,Closed
15933,242,2022-12-26,50000,17921.49,19.569,Active
15934,6160,2024-11-11,200000,72078.61,21.02,Active
15935,15408,2024-08-23,50000,4130.31,31.919,Blocked
15936,19590,2024-02-18,1000000,369638.83,29.791,Active
15937,9184,2024-03-16,100000,17521.75,38.259,Active
15938,20763,2024-12-28,50000,29381.08,25.089,Active
15939,24681,2023-08-10,1000000,314582.14,37.622,Active
15940,12749,2023-06-19,200000,41404.7,37.418,Active
15941,193,2023-06-27,1000000,277140.48,25.939,Active
15942,24505,2024-04-07,1000000,88108.39,25.441,Active
15943,14262,2023-10-09,100000,41903.6,41.698,Active
15944,23279,2023-11-14,1000000,110424.85,21.028,Active
15945,15905,2023-05-31,200000,20971.03,30.202,Active
15946,6686,2023-02-02,50000,8919.62,26.386,Active
15947,23127,2022-08-30,50000,15131.7,24.521,Active
15948,6785,2023-08-10,50000,19176.36,30.605,Active
15949,24266,2022-11-22,1000000,40420.76,33.618,Active
15950,20460,2024-02-23,50000,14502.98,39.407,Active
15951,10750,2024-11-27,50000,17956.88,19.296,Active
15952,9397,2022-06-20,200000,32626.62,23.179,Active
15953,6157,2023-03-29,50000,32300.15,39.669,Blocked
15954,8575,2024-01-01,200000,47801.86,22.242,Active
15955,17646,2022-10-21,1000000,312541.53,41.091,Active
15956,20846,2022-08-13,500000,245942.16,18.193,Active
15957,9417,2022-01-08,1000000,310472.76,35.907,Active
15958,3319,2022-08-13,200000,9774.61,41.818,Active
15959,10130,2022-01-08,1000000,472216.12,19.473,Active
15960,24097,2024-07-02,100000,53120.12,22.532,Active
15961,1692,2023-03-01,200000,28742.1,28.693,Active
15962,11156,2023-10-18,1000000,192089.73,31.696,Active
15963,21826,2023-09-01,500000,29971.97,26.415,Active
15964,16912,2023-01-19,50000,13181.63,34.437,Active
15965,11932,2024-05-09,50000,6262.3,29.456,Active
15966,15322,2024-04-28,50000,9557.54,31.501,Active
15967,20555,2022-08-01,200000,18156.91,23.321,Active
15968,23689,2023-08-15,500000,222305.69,26.749,Active
15969,3922,2023-12-03,200000,99536.15,35.419,Active
15970,260,2024-01-09,500000,125961.55,41.472,Active
15971,11963,2022-04-21,1000000,187725.63,22.799,Active
15972,13171,2023-07-10,200000,64327.24,32.896,Active
15973,1702,2022-03-19,100000,37585.2,28.344,Active
15974,15834,2022-08-27,200000,19152.48,39.928,Active
15975,2372,2024-07-27,50000,8864.21,29.686,Active
15976,9752,2024-10-31,500000,45153.94,41.685,Active
15977,16542,2022-07-01,1000000,250083.05,20.773,Active
15978,2706,2023-02-01,500000,99479.84,40.162,Active
15979,1425,2024-06-30,500000,145968.49,19.778,Active
15980,8678,2023-10-21,100000,8764.6,37.989,Closed
15981,9098,2023-11-03,200000,134593.18,39.597,Active
15982,6449,2024-09-08,1000000,399819.62,29.42,Active
15983,19212,2023-10-28,1000000,418413.96,25.56,Active
15984,11077,2024-05-19,50000,13994.91,39.405,Active
15985,7614,2022-03-16,100000,12854.92,22.501,Active
15986,8457,2023-08-29,1000000,406957.67,35.169,Active
15987,12247,2023-03-24,200000,28233.11,25.585,Active
15988,14630,2024-11-22,200000,135908.73,36.711,Active
15989,671,2022-12-04,50000,7593.25,41.071,Closed
15990,19806,2022-12-05,500000,400833.96,20.208,Active
15991,5946,2024-10-17,100000,33161.26,37.156,Active
15992,22183,2024-09-06,50000,27791.57,29.604,Active
15993,7423,2024-03-03,100000,53456.79,28.255,Active
15994,18279,2022-11-20,100000,22498.27,35.253,Active
15995,2757,2023-02-07,1000000,363828.11,37.17,Active
15996,16706,2023-09-10,100000,28201.05,30.306,Active
15997,11700,2024-11-13,500000,28092.2,26.615,Active
15998,13322,2022-08-12,500000,66307.38,40.557,Blocked
15999,16016,2024-04-19,100000,26118.49,40.581,Active
16000,12672,2023-04-12,200000,84239.72,34.292,Active
16001,23521,2024-04-08,500000,69200.43,27.103,Active
16002,17659,2022-07-06,500000,146499.73,39.114,Active
16003,23401,2022-02-23,100000,22925.87,31.881,Active
16004,4638,2024-08-10,50000,3496.26,31.348,Active
16005,4505,2024-10-11,500000,94641.35,41.765,Active
16006,1326,2022-10-31,1000000,117409.3,18.729,Active
16007,17822,2022-07-03,500000,299340.94,30.818,Active
16008,19485,2023-07-19,100000,18511.39,36.617,Blocked
16009,4265,2024-06-24,100000,38242.05,40.233,Active
16010,22062,2023-11-04,50000,12179.61,38.713,Active
16011,14584,2024-01-15,500000,29972.36,35.335,Active
16012,18456,2023-02-24,500000,46008.38,30.049,Active
16013,1683,2022-09-30,500000,281441.36,41.484,Active
16014,2451,2023-02-20,1000000,450496.89,22.917,Active
16015,17151,2023-11-14,500000,112551.16,40.755,Active
16016,17219,2023-04-09,50000,18176.93,37.992,Active
16017,12318,2024-03-01,100000,68776.36,18.791,Active
16018,6990,2022-10-01,100000,15542.47,24.234,Active
16019,70,2024-10-11,500000,40719.84,28.685,Active
16020,2594,2023-06-09,500000,140075.29,25.214,Active
16021,16791,2022-02-15,200000,19649.72,29.612,Active
16022,23537,2022-07-06,1000000,362079.4,38.018,Active
16023,21551,2023-02-13,200000,28716.04,24.368,Active
16024,9596,2024-11-21,100000,31241.05,23.94,Active
16025,8775,2023-06-02,100000,48864.75,18.302,Active
16026,24206,2023-09-13,100000,24313.62,41.459,Active
16027,15036,2023-07-01,1000000,175294.51,28.654,Active
16028,6179,2022-10-23,500000,9071.36,25.61,Active
16029,12226,2023-12-10,1000000,265589.63,38.292,Active
16030,1429,2022-08-20,200000,140773.93,29.131,Active
16031,1706,2024-08-20,100000,20064.43,18.413,Blocked
16032,14831,2024-01-06,200000,34238.52,30.34,Active
16033,7808,2022-10-27,50000,12648.42,24.145,Active
16034,15640,2022-09-08,50000,20546.18,31.041,Active
16035,10741,2023-01-22,200000,13853.57,41.19,Active
16036,21856,2022-01-15,200000,54251.2,41.001,Active
16037,23740,2022-04-18,100000,24787.88,38.761,Active
16038,24370,2022-06-21,50000,9892.08,39.924,Active
16039,1494,2023-11-13,100000,56819.24,38.923,Active
16040,19807,2023-06-26,500000,168616.02,19.805,Active
16041,20610,2022-08-22,500000,141861.5,32.198,Active
16042,8544,2023-02-16,1000000,159763.53,31.722,Active
16043,19795,2022-07-08,50000,10041.57,39.391,Active
16044,24627,2024-06-10,200000,52315.28,35.208,Active
16045,11722,2023-04-02,500000,78269.98,37.534,Active
16046,1463,2022-01-23,100000,43901.31,21.893,Active
16047,5425,2022-11-08,500000,97788.71,36.915,Active
16048,12826,2024-02-16,200000,99219.56,33.782,Active
16049,8570,2022-07-15,50000,8752.57,37.806,Active
16050,5288,2022-11-21,200000,42858.26,25.06,Active
16051,5834,2022-01-07,50000,26825.66,36.039,Active
16052,18520,2023-04-25,100000,14259.18,38.103,Active
16053,1140,2023-01-09,100000,31327.57,38.852,Active
16054,17167,2022-12-27,500000,117463.43,28.164,Active
16055,23112,2024-01-08,200000,129179.99,34.296,Active
16056,8953,2023-07-27,50000,6920.01,21.739,Active
16057,19087,2022-01-06,100000,25784.13,35.034,Active
16058,6163,2024-04-24,50000,31100.25,19.657,Active
16059,24938,2023-05-07,50000,9136.72,21.427,Active
16060,2638,2023-09-19,100000,35818.48,22.746,Active
16061,21813,2022-01-22,100000,26318.87,36.276,Active
16062,22578,2022-10-10,50000,16415.69,19.506,Active
16063,24559,2023-02-24,100000,50762.79,32.763,Active
16064,236,2024-11-13,100000,60810.82,20.792,Active
16065,3594,2022-01-16,200000,39036.23,30.885,Closed
