mortgage_id,customer_id,branch_id,property_value,loan_amount,interest_rate,term_years,start_date,outstanding_balance,mortgage_status
6760,10690,16,1540146.17,770200.06,7.14,15,2024-08-11,601739.14,Active
6761,7600,16,2329992.16,1331836.32,9.058,30,2022-11-24,1032065.07,Closed
6762,8523,48,1408597.51,847269.84,7.794,10,2024-11-21,475168.68,Closed
6763,14067,92,3699580.48,2562951.16,10.968,10,2022-05-09,2149404.75,Active
6764,13740,64,1886302.8,935333.14,10.557,30,2023-09-13,519463.78,Active
6765,11225,25,3187067.64,1892294.4,11.227,10,2023-09-12,1087403.83,Active
6766,15728,88,3258782.98,1359363.87,9.455,30,2024-08-25,840224.29,Closed
6767,19814,95,2527841.34,1487169.38,10.675,25,2022-02-17,466252.79,Active
6768,17785,87,1661192.27,1079348.46,9.239,20,2024-10-06,1015006.3,Active
6769,8057,28,6326088.08,3624906.46,11.35,30,2024-05-29,3041660.96,Active
6770,23915,59,2112454.99,1387169.47,10.275,30,2022-09-05,1316494.27,Active
6771,18375,33,3537198.72,2192706.41,8.377,20,2023-11-26,2033784.98,Active
6772,16407,17,2896167.02,2100632.69,8.31,30,2024-02-12,1861692.85,Active
6773,17005,2,4786486.62,2452411.18,10.582,15,2022-08-07,1027579.52,Closed
6774,10331,81,1446878.14,836352.5,8.207,15,2024-10-18,692302.88,Active
6775,23648,57,4045931.24,1921268.71,10.352,10,2024-12-07,891788.46,Active
6776,6082,65,1235105.26,597707.31,10.275,30,2023-03-02,199955.7,Active
6777,24381,12,4063975.96,2023363.37,7.79,10,2022-11-20,975789.25,Active
6778,21651,53,1268375.55,1001458.74,7.906,20,2023-03-01,386785.5,Active
6779,21151,32,4757619.72,2831261.21,10.049,30,2023-04-25,1714584.85,Active
6780,23061,48,2585402.13,1221946.39,9.566,30,2023-06-01,882422.77,Active
6781,10085,73,4673226.55,3575948.96,11.017,20,2023-09-07,1839841.43,Active
6782,17039,7,1873914.71,887075.94,11.283,15,2023-01-20,774483.19,Active
6783,2744,82,3756554.75,1807857.45,9.678,10,2022-06-08,1609007.09,Active
6784,19107,80,2204929.81,1050927.81,10.184,10,2024-10-25,855129.05,Active
6785,12462,93,2622375.91,2018475.3,10.519,25,2022-01-31,1669650.49,Active
6786,1826,48,2071991.83,1391707.18,7.102,15,2022-10-16,1000921.77,Active
6787,13895,63,1631522.86,747037.11,8.727,30,2022-01-01,242268.33,Active
6788,21458,67,1076378.25,854892.62,8.552,30,2024-08-25,321102.48,Active
6789,15050,86,2696882.49,1205108.62,10.883,15,2022-12-03,914777.53,Active
6790,13224,8,3265106.15,1665877.81,7.679,30,2023-03-14,1186601.61,Closed
6791,21043,3,4971361.45,3497751.98,9.835,30,2023-06-04,2677527.23,Active
6792,13448,61,1484693.0,1140934.22,8.186,30,2022-07-18,690183.27,Active
6793,9900,20,3370362.8,1961178.97,7.217,20,2022-02-16,1398521.22,Active
6794,13828,99,4358030.22,2070090.65,8.745,10,2023-04-01,1605128.64,Active
6795,11116,92,5078625.5,3006317.69,9.743,10,2023-03-29,2760477.99,Active
6796,7093,10,1833142.72,1098465.94,9.056,10,2022-05-06,561692.61,Active
6797,23381,38,1480782.76,777348.11,11.114,30,2024-12-30,410966.04,Active
6798,6586,3,3183645.14,1284031.18,8.068,25,2024-02-10,721499.02,Defaulted
6799,19361,59,1549477.55,1016226.62,10.036,30,2024-02-07,960889.64,Active
6800,17198,8,7315405.58,3531221.47,10.968,10,2023-05-06,1772635.55,Active
6801,8390,20,1712815.51,1035341.3,10.221,25,2022-01-22,437161.51,Active
6802,9548,1,2547196.35,1924901.0,10.144,20,2022-09-01,1535787.46,Active
6803,237,15,2961439.02,2194899.73,7.194,20,2022-01-10,1305673.21,Closed
6804,2338,95,2740962.66,1359142.88,7.664,15,2023-02-10,1289627.73,Active
6805,8979,95,3538455.46,1948098.63,6.875,25,2024-11-02,690389.65,Active
6806,17431,77,1000000.0,668462.92,10.431,15,2022-07-14,275100.28,Active
6807,8919,8,4029495.51,2403991.41,9.456,25,2023-03-15,1623277.98,Active
6808,6859,29,6735004.09,3240064.36,11.451,30,2023-11-08,2174464.4,Active
6809,10841,83,6317741.8,5003296.69,7.486,15,2024-07-05,4233396.2,Active
6810,21348,96,2773038.5,1353346.16,11.362,30,2023-12-22,1013620.73,Active
6811,20553,75,6074051.65,3373832.6,9.599,30,2024-03-04,1755368.54,Active
6812,10986,51,4461046.44,3168516.78,7.602,20,2022-01-03,2396212.15,Closed
6813,5346,26,2287832.97,1019932.12,9.305,25,2024-07-20,536076.46,Active
6814,4970,62,2439255.02,1527451.36,10.668,20,2023-10-05,890080.66,Active
6815,17453,57,3448698.67,1976476.13,8.426,20,2023-06-01,595741.07,Active
6816,1515,44,3777744.2,2667919.8,9.164,15,2023-01-31,1167433.13,Active
6817,19158,13,3004672.24,1589425.23,8.452,25,2022-09-26,1120544.06,Active
6818,4331,35,4623172.84,2030182.33,8.888,30,2023-12-11,1193158.68,Active
6819,11417,59,8637812.98,3639799.54,11.137,20,2023-01-03,3293771.47,Active
6820,8644,78,6758238.66,3023671.04,6.722,20,2023-11-07,1378796.99,Active
6821,15345,63,2876015.31,1421973.36,10.329,20,2022-08-14,517209.08,Active
6822,11009,15,10624386.73,4906039.07,10.778,20,2023-04-01,4010162.09,Active
6823,9523,78,6274615.76,4166972.94,9.246,10,2023-10-14,2784038.87,Active
6824,23188,98,4260931.72,2166443.26,9.918,30,2022-10-22,1431449.61,Active
6825,21500,8,2929598.37,1435117.9,7.623,25,2022-08-30,622485.7,Active
6826,9910,74,8943060.09,6645751.81,7.128,30,2024-11-01,3767919.1,Active
6827,16406,64,2112486.75,1342733.18,9.54,25,2024-06-25,781747.0,Active
6828,13231,22,4600626.46,2210502.89,10.762,10,2023-09-08,2059825.44,Active
6829,12324,63,7094796.8,4160310.51,6.827,30,2024-09-13,3281911.15,Active
6830,447,43,8888677.76,6356616.67,10.244,30,2024-09-05,4624689.36,Active
6831,2948,16,2983807.14,1506565.4,8.319,10,2023-12-04,1161224.41,Active
6832,12185,28,7932932.08,5247048.18,10.911,30,2024-06-07,4430229.05,Active
6833,5373,74,2406213.22,1731431.89,8.595,20,2022-06-25,645352.05,Active
6834,20274,92,5158130.58,3324252.44,6.58,15,2023-07-24,1760962.7,Active
6835,22672,68,2596897.6,2067089.02,9.118,15,2024-01-17,1188299.77,Active
6836,4945,100,2655619.71,1905674.9,11.45,20,2024-05-12,1488474.22,Active
6837,9826,59,4431536.63,2439500.54,10.902,20,2022-05-25,1185081.43,Active
6838,6627,47,5844305.19,4377046.6,9.533,10,2022-08-30,3096156.04,Active
6839,9502,93,3537960.24,1732695.15,7.048,10,2024-11-10,697911.74,Active
6840,4706,2,4470838.19,2200009.61,8.833,25,2022-02-16,677206.29,Active
6841,5037,51,2996409.02,2283608.22,10.57,15,2023-06-13,1885723.67,Active
6842,11978,68,1581901.23,754715.49,8.242,15,2024-02-22,614777.61,Active
6843,17886,72,2452079.98,1847390.65,7.761,30,2022-02-23,759011.79,Active
6844,2502,27,2048107.23,850652.74,8.4,30,2023-08-07,390056.87,Active
6845,13401,6,5734232.06,4452774.3,8.252,25,2024-08-14,3455260.54,Active
6846,5177,31,4300995.58,1879895.31,6.827,10,2023-02-02,1385237.54,Active
6847,7938,79,8813841.52,6195849.88,9.003,25,2024-12-02,2175494.19,Active
6848,1047,19,3876618.91,2832232.27,10.131,20,2022-08-16,1933572.26,Closed
6849,3403,24,1577941.79,762672.12,10.011,25,2022-12-09,338809.8,Active
6850,17090,93,3206704.94,2041523.13,10.882,15,2023-07-21,698821.63,Active
6851,13732,5,7455210.71,5514091.49,7.316,25,2024-02-25,2287516.57,Active
6852,20869,63,6778349.85,4942524.58,9.241,30,2022-04-20,1594755.23,Active
6853,23352,58,1558176.73,904097.14,11.384,25,2023-04-30,755998.45,Active
6854,3857,30,3197986.15,1482702.37,8.761,25,2023-04-21,767761.84,Active
6855,11209,46,7425238.99,5483821.32,7.649,10,2023-05-07,2383371.49,Active
6856,10134,69,4962769.65,3023113.77,8.493,15,2023-07-21,2295804.58,Active
6857,4906,81,4372085.66,3313735.26,8.832,20,2022-06-21,2426389.52,Active
6858,23821,32,4721738.52,2554351.92,7.13,25,2023-12-27,1051059.96,Active
6859,935,49,2304181.22,1755258.54,8.323,15,2022-05-13,656597.12,Defaulted
6860,3985,19,1782948.14,1002462.7,10.417,15,2022-07-13,877781.96,Active
6861,7616,83,2418557.4,1346569.8,9.61,30,2023-11-27,475881.04,Active
6862,21943,22,5988360.17,4429189.57,10.801,25,2022-11-25,2544598.34,Active
6863,22849,86,2719636.56,1100280.95,7.79,10,2022-03-21,701949.63,Closed
6864,7979,83,2788960.49,1502772.19,8.312,20,2022-09-24,783088.16,Active
6865,7599,88,2875791.04,2266424.36,9.921,25,2022-03-09,1728822.43,Active
6866,10110,1,4260200.39,1874835.34,7.981,15,2022-07-10,1132825.86,Active
6867,13225,88,8194581.26,4783424.77,6.581,30,2024-02-12,3926686.24,Active
6868,6226,86,2942231.33,2114847.69,8.242,15,2024-06-07,1594165.05,Active
6869,20518,2,3465990.36,2481655.66,8.581,20,2023-10-22,958891.09,Closed
6870,6931,87,2885763.08,1466382.31,7.703,25,2022-09-09,979354.23,Active
6871,19739,37,6157568.0,3307955.81,7.161,25,2024-08-17,1375515.44,Active
6872,11662,22,2085376.85,857124.32,8.24,25,2024-05-20,630443.33,Active
6873,18248,30,5091098.16,2876984.34,9.746,25,2024-07-31,1591531.95,Active
6874,16179,3,3983764.4,3147395.36,10.757,10,2022-12-25,1745367.32,Active
6875,12302,48,3324688.92,2598107.55,6.686,10,2024-03-26,983118.88,Active
6876,9912,15,5744370.0,3579902.53,11.055,30,2023-07-12,3218013.24,Active
6877,20097,79,7468496.77,5706959.69,6.756,15,2024-04-14,3037919.54,Closed
6878,17243,36,1642577.22,925857.33,10.55,20,2024-09-10,764830.51,Active
6879,5955,53,2185039.77,1247939.97,10.126,30,2024-03-20,523871.71,Active
6880,489,79,4022233.14,1814429.53,10.222,20,2024-05-23,882561.08,Active
6881,7411,81,1666841.93,795325.35,6.795,15,2023-05-25,488231.71,Active
6882,14502,70,4586467.97,2103362.16,8.489,20,2022-08-25,1596468.09,Active
6883,10995,97,2733031.15,1666751.58,10.098,30,2023-02-19,869520.32,Active
6884,9848,9,3293973.89,2017091.84,9.417,25,2023-08-11,1717191.51,Closed
6885,22848,52,2698265.13,1539277.32,7.228,15,2023-07-04,865665.63,Active
6886,6102,3,7493649.87,3062321.58,10.39,15,2022-04-21,1200904.87,Closed
6887,10681,58,2874876.78,1852402.16,8.222,15,2024-10-08,637130.62,Active
6888,12917,44,1362806.18,872400.53,9.433,25,2023-02-25,549142.11,Active
6889,24682,13,22106487.09,9455001.28,9.331,15,2022-06-07,7424400.7,Active
6890,24646,75,4560860.24,2484242.34,7.614,10,2024-06-08,855413.26,Active
6891,19468,71,2209974.13,1765490.7,6.558,20,2024-07-11,776741.49,Active
6892,11730,71,1876250.1,1476994.01,10.54,30,2023-11-13,753576.93,Active
6893,13218,45,8153091.22,4157353.97,10.158,30,2022-03-02,3604306.24,Active
6894,18600,23,2367318.75,1088275.17,10.51,25,2023-11-14,909112.68,Active
6895,8692,24,4045488.89,1803299.72,9.811,30,2023-07-29,1140679.21,Active
6896,9179,26,2411597.45,1513997.24,11.06,10,2023-01-13,1304886.91,Active
6897,2841,52,6774155.06,3228890.4,10.366,25,2024-02-15,1597984.67,Active
6898,21480,85,1931488.07,1370088.47,7.406,15,2022-11-26,970836.86,Active
6899,3346,30,5507528.91,3755715.72,9.465,10,2022-04-23,1154715.37,Active
6900,16402,34,2728445.94,1985096.15,10.404,15,2024-05-22,789269.65,Active
6901,11420,7,3613083.26,2201473.8,10.793,15,2024-06-02,1157012.96,Active
6902,7920,40,3656862.67,1661385.75,8.219,30,2023-03-10,911931.09,Active
6903,4664,94,8050839.58,4148301.78,9.188,10,2022-09-18,1464361.2,Active
6904,22869,74,1969013.53,940551.21,9.063,10,2022-01-16,736054.47,Active
6905,8528,44,2889996.02,1480446.78,7.102,15,2023-02-16,1295637.46,Active
6906,23078,36,2102861.14,1451281.3,10.297,20,2022-01-25,488613.8,Active
6907,13743,17,3427719.61,1622274.51,11.413,15,2024-09-09,874841.38,Active
6908,12211,81,1505740.17,746722.96,10.441,30,2024-10-26,367867.35,Active
6909,11677,31,3509921.71,2038010.73,11.116,30,2022-10-27,1344859.63,Active
6910,2123,53,2840362.88,1641171.35,9.022,20,2024-08-14,903187.73,Active
6911,3569,27,1192961.39,928971.35,9.217,10,2022-01-28,479082.54,Active
6912,8874,32,1789654.27,1252312.02,9.862,25,2024-02-01,680107.85,Active
6913,10625,93,3044061.53,1400312.59,8.121,10,2024-11-14,1233067.46,Active
6914,15112,63,1600664.02,725358.34,10.416,10,2022-09-12,485346.74,Active
6915,19461,22,3344192.34,2541624.76,8.294,15,2024-12-26,1109337.63,Active
6916,16537,42,6348206.46,2564783.58,10.682,20,2023-09-21,1511227.76,Active
6917,24024,70,1265002.42,832652.11,10.735,30,2024-08-24,612586.19,Active
6918,7171,49,1154829.38,604256.9,9.155,25,2024-03-03,219393.43,Active
6919,20656,85,3227047.43,2501215.5,9.873,20,2022-06-01,1190161.81,Active
6920,18355,47,3181940.96,2084935.06,9.372,20,2022-03-12,956378.33,Active
6921,5935,20,1086963.29,560572.57,9.42,20,2023-04-03,268690.91,Active
6922,8641,30,3376522.95,2547891.57,9.196,20,2023-08-05,2191463.63,Active
6923,2961,52,1503202.56,941191.29,7.227,25,2024-08-10,582962.37,Active
6924,10637,74,1986509.47,894805.82,10.214,25,2022-11-30,769383.58,Active
6925,22868,22,3336148.19,2107768.09,6.69,25,2023-01-13,1974552.84,Active
6926,7000,34,2510497.79,1664377.04,10.159,30,2024-12-10,913917.93,Active
6927,5403,61,8390655.67,5537554.67,8.246,25,2024-10-20,4505185.93,Active
6928,13104,73,3199675.48,1772343.43,9.699,20,2022-07-09,792899.23,Active
6929,18761,79,4383955.14,2569072.23,7.96,30,2024-02-14,1506650.15,Active
6930,15109,87,3395847.94,2334441.29,7.381,20,2022-01-04,1931549.49,Defaulted
6931,22656,43,3326623.13,2263863.84,10.052,15,2023-02-12,681390.01,Active
6932,17577,51,2655335.26,1465808.59,10.254,10,2023-09-13,565890.15,Active
6933,4178,37,3391563.31,2311878.37,10.263,15,2023-07-27,774293.46,Active
6934,14406,79,4227855.58,1855939.7,11.069,10,2023-08-31,975332.09,Active
6935,2799,48,7323863.56,5206133.55,7.37,20,2023-11-20,3489417.89,Active
6936,353,13,4045723.16,2497753.77,9.896,15,2023-04-22,1365031.83,Active
6937,86,4,14154409.77,6910081.64,10.778,15,2022-06-27,2643560.12,Active
6938,14529,18,3453781.29,2602736.13,7.48,15,2023-05-02,1158250.73,Active
6939,1778,63,1523140.01,1202416.27,8.312,10,2024-01-03,699415.79,Active
6940,14594,75,2548139.15,1552383.31,8.568,15,2022-06-11,855856.96,Active
6941,3948,43,4426376.19,2691059.65,10.69,20,2023-07-02,1160642.6,Active
6942,23621,53,1000000.0,731923.6,10.904,15,2023-01-04,641529.91,Active
6943,8988,86,3780429.49,1750679.34,11.211,25,2024-11-04,1593088.04,Active
6944,17199,10,5476312.58,2521253.84,6.999,25,2022-08-12,1550873.13,Active
6945,17961,40,2085360.85,1451579.75,8.896,10,2022-05-18,879331.96,Active
6946,5895,43,2862417.54,1326444.59,7.561,10,2023-01-10,453830.15,Active
6947,11808,87,2701607.89,1966604.84,10.56,15,2022-03-13,1188890.47,Active
6948,4613,12,4696558.24,2212378.66,10.085,20,2023-07-02,1701940.92,Active
6949,10911,91,3730061.33,2832051.93,10.157,20,2022-11-11,2524007.17,Active
6950,9899,15,3933348.21,2257120.4,9.117,30,2023-10-27,1801607.94,Active
6951,8665,37,2441894.24,1384493.99,9.905,20,2022-09-04,1275502.87,Active
6952,326,64,3847091.22,1792624.07,8.953,20,2023-02-08,905738.44,Active
6953,8090,94,1483556.91,952140.35,8.702,25,2023-10-26,793318.34,Active
6954,20602,54,1972006.13,1375782.55,9.996,30,2023-06-20,787117.92,Defaulted
6955,17112,77,3237058.87,1957243.21,7.662,30,2022-01-03,1187517.46,Active
6956,13496,52,3229084.26,1569623.66,8.174,20,2023-01-20,836703.14,Defaulted
6957,9286,93,1293850.61,679542.22,9.659,30,2023-09-02,535549.99,Active
6958,1219,14,8156949.67,5790965.4,9.081,15,2022-07-18,1820099.94,Active
6959,2224,3,3772146.69,2841378.57,8.56,10,2023-09-25,1634605.95,Active
6960,17511,86,1772769.83,727968.31,9.183,20,2023-10-29,609730.21,Active
6961,10036,13,2179059.17,1392609.34,6.794,20,2024-05-11,494708.22,Active
6962,30,15,2079736.86,976145.63,7.816,25,2022-06-02,464914.62,Active
6963,20430,82,2898745.72,1572032.27,9.161,25,2022-04-18,1063766.43,Active
6964,18218,54,5579415.34,2847739.78,10.59,15,2024-06-25,2522687.84,Active
6965,15025,22,3642675.88,2338918.84,8.477,25,2022-06-27,2148090.73,Active
6966,3556,41,2489067.75,1174649.18,6.521,30,2022-04-02,415202.62,Closed
6967,22151,88,4079413.56,1700742.82,6.708,20,2022-06-20,692770.72,Active
6968,5288,80,3468716.04,1939659.08,9.348,30,2023-05-08,1746887.56,Active
6969,6642,45,8584730.33,3545615.88,6.741,25,2022-06-09,1562186.17,Active
6970,13746,32,1014180.96,635617.45,10.929,15,2023-02-09,503391.85,Active
6971,528,93,2692805.61,1967998.79,10.641,30,2023-09-20,1569172.32,Active
6972,15927,29,6130439.45,2671391.88,8.486,20,2022-10-25,808235.88,Active
6973,12958,14,3625237.14,1781417.67,7.551,30,2024-04-21,1440708.77,Active
6974,8333,46,1918090.49,1236449.58,8.582,25,2023-08-23,572968.91,Active
6975,15501,24,2844949.83,1625697.49,10.084,15,2024-09-12,736046.74,Active
6976,15834,61,1895211.02,1503700.95,8.136,30,2024-12-23,1276231.0,Active
6977,47,53,2965736.19,1568383.21,8.1,10,2024-09-16,1061564.75,Active
6978,6361,46,4491018.48,2537567.28,6.515,30,2023-02-15,1939670.44,Active
6979,18730,60,4235873.6,1694897.11,10.52,30,2023-06-14,1163706.05,Active
6980,13475,4,3130148.73,1912038.51,11.469,25,2022-11-27,1793670.14,Active
6981,3512,53,4583797.43,2975230.14,9.701,15,2024-12-06,2241676.4,Active
6982,22816,23,1175286.05,531189.65,6.786,20,2024-11-14,478888.34,Active
6983,18427,6,2266270.64,1446592.9,7.383,25,2024-02-26,769079.02,Active
6984,13755,74,3183361.6,2026211.0,6.792,30,2024-10-06,1767419.99,Active
6985,12284,39,4915874.3,3208019.42,8.25,30,2024-08-29,2691913.96,Active
6986,16056,33,8787473.46,6979817.9,7.577,30,2023-09-11,3413444.48,Active
6987,22334,48,2827266.7,1822715.42,6.721,10,2022-03-10,1403167.23,Active
6988,17927,93,2195905.29,1722669.89,10.069,10,2023-02-22,1255334.04,Active
6989,315,77,7051351.77,3485946.1,7.635,30,2023-08-16,3248329.6,Active
6990,3693,42,5355751.02,3799252.58,10.366,10,2023-01-29,1409688.51,Active
6991,8647,34,3144947.41,2034466.6,8.669,15,2023-07-25,1643260.97,Active
6992,20117,91,1399799.08,740302.04,10.007,20,2022-04-24,297610.94,Active
6993,2588,25,3338946.77,1602349.62,6.768,10,2024-12-05,876799.69,Active
6994,19669,28,6745640.07,4406532.72,11.21,25,2023-07-05,2858840.25,Active
6995,14801,79,3150989.73,1400292.34,10.464,30,2024-01-12,760971.59,Closed
6996,12071,23,1215940.87,924198.98,9.103,15,2023-05-07,654447.6,Active
6997,4337,34,2179008.47,1103740.87,9.73,10,2022-03-08,773850.87,Active
6998,20462,11,3720309.39,2891952.15,10.84,25,2022-05-16,1137924.92,Active
6999,8477,68,6741835.44,5054465.54,8.345,30,2023-01-12,3630625.8,Active
7000,7286,54,2683307.93,2123308.4,9.175,15,2024-05-17,1138911.23,Active
7001,13222,12,3155098.85,2029860.02,11.008,30,2023-03-15,1799289.81,Active
7002,17652,72,2326763.16,1002970.55,6.565,30,2022-09-08,371802.64,Active
7003,21499,40,2691693.25,1919650.96,9.961,30,2024-12-24,1535323.61,Active
7004,2188,1,1000000.0,485437.94,10.975,30,2023-03-26,195765.6,Active
7005,7977,28,7151712.17,5358432.04,8.972,15,2024-04-19,2162403.3,Active
7006,23894,20,1000000.0,613973.65,9.415,15,2022-10-22,237411.29,Active
7007,24417,29,5285476.31,3357161.05,11.317,30,2022-10-16,2325686.2,Active
7008,4318,57,2531189.28,1248812.57,9.183,30,2023-11-22,919241.4,Active
7009,12103,31,4429074.07,2692206.71,10.041,15,2022-02-21,2079278.28,Active
7010,11783,18,7194438.56,3370166.5,7.426,15,2023-09-02,2601942.96,Active
7011,151,59,4598014.67,2997868.07,10.967,20,2024-01-23,1359207.22,Active
7012,4996,82,5858826.19,3344461.1,11.181,25,2024-09-03,2663813.87,Closed
7013,5766,18,4045048.68,2454256.43,10.01,10,2022-11-13,1835013.62,Active
7014,6018,66,1431521.95,579504.79,9.893,20,2024-11-11,422031.02,Active
7015,12576,40,2194987.78,978467.34,8.81,10,2023-11-24,660134.8,Active
7016,5660,22,5767741.79,4351650.77,7.521,10,2023-04-29,3583978.25,Active
7017,13213,85,1398359.44,717173.48,8.215,15,2022-02-04,225922.31,Closed
7018,4612,2,3052669.98,1328435.6,10.555,10,2023-04-30,1097304.69,Active
7019,18011,49,5470061.84,4184468.41,8.924,10,2022-07-18,3551222.24,Active
7020,19729,87,3045856.74,2254175.4,10.398,10,2022-10-03,1236150.43,Active
7021,11455,38,3538047.49,2747534.76,10.159,30,2024-08-01,1044561.15,Active
7022,9325,57,3019144.94,2051085.52,10.559,20,2024-05-01,823301.18,Active
7023,12317,41,2048462.14,1363876.07,10.495,30,2024-06-06,651680.06,Active
7024,22927,58,4354400.14,2048838.91,11.025,15,2024-04-20,868712.6,Active
7025,5114,53,3499084.94,1646336.2,9.482,10,2022-07-24,951335.69,Active
7026,22777,31,2201060.07,1343023.73,10.484,30,2022-02-14,683799.29,Active
7027,24279,37,4811616.08,3392231.66,10.752,30,2022-08-23,1325638.08,Active
7028,5882,52,4055323.02,3030471.12,11.449,25,2023-12-17,1186283.66,Active
7029,21875,77,2089556.0,1168870.57,6.642,25,2024-12-09,720813.56,Active
7030,15252,99,5061522.15,2081787.16,8.174,20,2022-07-27,1630961.49,Active
7031,17245,4,2939597.04,1845665.27,8.854,10,2023-12-30,1302504.54,Closed
7032,6423,20,11740295.22,5021425.53,7.028,20,2022-06-18,4105973.46,Active
7033,22612,88,18743581.66,10936532.05,7.688,30,2024-04-20,8607879.01,Active
7034,5824,29,3429607.79,2488040.45,7.084,10,2023-02-12,1309704.85,Active
7035,8591,77,5386602.4,2558164.94,7.668,30,2023-12-30,849968.93,Active
7036,8959,11,3009766.3,1779261.32,6.806,15,2022-07-06,816537.32,Active
7037,16464,91,7004928.65,3752039.93,7.832,20,2022-10-23,2013552.38,Active
7038,3999,24,5634251.79,2582087.91,7.532,10,2022-04-07,922028.07,Active
7039,21570,96,5421305.29,2186770.0,7.597,10,2023-06-15,1583817.41,Active
7040,1941,48,7658225.84,5389792.42,11.251,30,2024-09-28,1774636.31,Active
7041,14939,2,11465979.13,8738874.24,9.582,15,2023-02-28,5360903.3,Active
7042,7679,7,2172025.88,1533433.71,8.457,20,2022-08-22,558239.87,Active
