complaint_id,customer_id,branch_id,complaint_date,complaint_type,channel,priority,resolution_status,resolution_date
24088,11400,52,2023-01-26 05:17:30,Transaction Issue,Phone,Low,Resolved,2023-02-16 05:17:30
24089,14964,80,2025-11-14 10:18:14,ATM Issue,Mobile,High,Resolved,2025-11-20 10:18:14
24090,23101,49,2025-06-04 20:27:21,Digital Banking,Mobile,Low,Resolved,2025-06-11 20:27:21
24091,10769,67,2022-10-31 12:53:38,Fraud Concern,Mobile,Low,Resolved,2022-11-20 12:53:38
24092,532,45,2023-01-05 19:34:16,Digital Banking,Phone,Medium,Resolved,2023-01-28 19:34:16
24093,17616,9,2022-06-01 16:17:53,Digital Banking,Branch,Medium,In Progress,
24094,18082,26,2024-10-14 20:40:33,Credit Card,Phone,Low,Resolved,2024-11-06 20:40:33
24095,19755,26,2023-09-21 06:26:14,Loan Service,Mobile,Low,In Progress,
24096,17930,30,2024-10-08 02:16:28,Transaction Issue,Branch,High,Resolved,2024-10-24 02:16:28
24097,11358,27,2022-04-11 08:41:28,Loan Service,Branch,Low,Resolved,2022-05-07 08:41:28
24098,1438,80,2024-01-02 22:31:09,Investment Service,Branch,Medium,Resolved,2024-01-26 22:31:09
24099,24947,4,2023-11-27 11:25:09,Digital Banking,Mobile,Low,Resolved,2023-12-11 11:25:09
24100,20889,51,2022-03-10 21:26:34,Digital Banking,Phone,High,Resolved,2022-04-02 21:26:34
24101,5503,83,2024-11-21 17:42:56,Loan Service,Branch,Medium,In Progress,
24102,7609,98,2022-02-23 11:36:21,Loan Service,Web,Low,Resolved,2022-03-07 11:36:21
24103,22382,70,2024-12-09 00:55:47,Fraud Concern,Phone,Medium,Resolved,2024-12-31 00:55:47
24104,5567,79,2023-09-14 12:11:48,Loan Service,Web,High,Resolved,2023-09-21 12:11:48
24105,24171,10,2024-05-04 23:46:11,Credit Card,Phone,Low,Resolved,2024-05-18 23:46:11
24106,8809,36,2025-05-23 22:24:13,Loan Service,Phone,Medium,Resolved,2025-06-02 22:24:13
24107,20551,46,2022-03-09 17:33:54,Digital Banking,Web,Medium,Resolved,2022-03-31 17:33:54
24108,4015,6,2024-07-14 18:07:45,Transaction Issue,Phone,Low,Resolved,2024-08-12 18:07:45
24109,18641,70,2022-09-06 13:29:53,ATM Issue,Mobile,Low,Resolved,2022-09-28 13:29:53
24110,20739,79,2025-12-09 17:33:51,Fraud Concern,Phone,Low,Resolved,2026-01-06 17:33:51
24111,19695,93,2024-12-24 14:03:37,Loan Service,Branch,Medium,Resolved,2025-01-23 14:03:37
24112,13614,89,2025-08-08 17:53:30,Loan Service,Mobile,High,Resolved,2025-08-16 17:53:30
24113,7400,83,2022-04-11 12:18:11,Loan Service,Phone,Medium,Resolved,2022-04-18 12:18:11
24114,932,78,2023-05-03 05:19:59,Fraud Concern,Web,Low,Open,
24115,18714,3,2023-07-11 15:46:10,Transaction Issue,Web,Medium,Resolved,2023-07-28 15:46:10
24116,16778,50,2023-04-01 22:39:59,Account Service,Phone,High,Resolved,2023-04-04 22:39:59
24117,2466,42,2023-04-22 23:14:34,Investment Service,Branch,Medium,Resolved,2023-05-18 23:14:34
24118,19662,78,2025-10-27 03:34:51,Loan Service,Web,Low,Resolved,2025-11-13 03:34:51
24119,15624,54,2023-06-04 10:00:53,Loan Service,Mobile,Low,Open,
24120,21815,39,2025-01-29 16:58:17,Fraud Concern,Mobile,Low,In Progress,
24121,23387,85,2023-05-17 18:41:19,Loan Service,Phone,Low,Resolved,2023-06-15 18:41:19
24122,14009,55,2025-07-30 13:50:26,Account Service,Phone,Medium,Resolved,2025-08-01 13:50:26
24123,8818,11,2022-05-06 20:44:02,Account Service,Web,Critical,Resolved,2022-05-22 20:44:02
24124,5989,74,2024-08-12 06:04:35,Transaction Issue,Branch,High,Resolved,2024-09-04 06:04:35
24125,7510,79,2025-02-04 01:56:45,ATM Issue,Mobile,Medium,Resolved,2025-03-01 01:56:45
24126,22317,30,2022-12-16 16:48:14,Fraud Concern,Branch,High,Resolved,2023-01-05 16:48:14
24127,12850,81,2022-05-23 09:20:04,Fraud Concern,Web,Medium,Resolved,2022-06-01 09:20:04
24128,11072,56,2022-07-26 00:00:30,Digital Banking,Web,Medium,Resolved,2022-08-09 00:00:30
24129,14082,29,2024-12-29 04:46:34,Investment Service,Web,Low,Resolved,2025-01-15 04:46:34
24130,13229,17,2025-10-11 10:56:30,Investment Service,Web,Low,In Progress,
24131,11615,33,2024-07-01 05:57:28,Transaction Issue,Mobile,High,Resolved,2024-07-19 05:57:28
24132,10302,21,2024-10-03 13:59:40,Loan Service,Branch,Low,Open,
24133,2782,78,2022-11-16 17:27:06,Credit Card,Web,Medium,Resolved,2022-11-23 17:27:06
24134,10084,10,2023-03-10 20:59:00,Transaction Issue,Mobile,Low,Resolved,2023-03-19 20:59:00
24135,11375,87,2022-03-24 12:15:41,Loan Service,Branch,Medium,Resolved,2022-03-25 12:15:41
24136,1640,39,2025-02-08 20:44:48,Fraud Concern,Branch,Medium,Resolved,2025-03-02 20:44:48
24137,13839,78,2025-07-03 08:59:20,Loan Service,Branch,High,Resolved,2025-07-13 08:59:20
24138,8974,47,2024-01-09 05:57:32,Digital Banking,Mobile,Medium,Resolved,2024-02-03 05:57:32
24139,13983,86,2024-10-01 07:52:01,Transaction Issue,Phone,Low,Resolved,2024-10-24 07:52:01
24140,12885,52,2024-08-02 23:52:28,Transaction Issue,Phone,Medium,Resolved,2024-08-18 23:52:28
24141,10249,41,2022-03-15 13:07:47,Fraud Concern,Phone,Critical,In Progress,
24142,10516,92,2022-12-07 10:05:03,Digital Banking,Web,Medium,Resolved,2022-12-24 10:05:03
24143,2275,47,2022-03-23 23:37:45,Fraud Concern,Phone,Medium,Resolved,2022-04-09 23:37:45
24144,10831,73,2023-09-27 02:33:09,Credit Card,Phone,Low,Resolved,2023-10-02 02:33:09
24145,2481,87,2024-01-28 03:36:08,Account Service,Mobile,Medium,In Progress,
24146,6800,71,2025-01-21 07:52:01,Credit Card,Web,High,Resolved,2025-02-16 07:52:01
24147,8548,88,2024-02-13 02:21:12,ATM Issue,Mobile,High,Resolved,2024-03-01 02:21:12
24148,14329,43,2022-02-14 17:54:00,ATM Issue,Mobile,Medium,In Progress,
24149,12680,37,2022-05-14 01:49:52,Digital Banking,Phone,Low,In Progress,
24150,21059,73,2022-07-18 08:11:55,Investment Service,Branch,Medium,Resolved,2022-08-06 08:11:55
24151,13929,64,2025-06-30 16:27:39,Fraud Concern,Branch,Medium,Resolved,2025-07-13 16:27:39
24152,19907,71,2024-02-01 11:46:02,Investment Service,Web,Medium,Resolved,2024-02-03 11:46:02
24153,10660,60,2024-09-17 05:33:09,Transaction Issue,Mobile,High,Resolved,2024-10-09 05:33:09
24154,6105,87,2023-09-06 03:21:31,Account Service,Web,Low,Resolved,2023-09-17 03:21:31
24155,22204,25,2023-07-11 01:58:13,Loan Service,Branch,Medium,Resolved,2023-07-20 01:58:13
24156,16548,22,2023-05-25 19:37:28,Credit Card,Mobile,Medium,Resolved,2023-05-26 19:37:28
24157,23307,43,2024-03-09 22:01:32,Fraud Concern,Mobile,High,Resolved,2024-03-13 22:01:32
24158,12926,71,2024-03-24 14:51:41,Transaction Issue,Web,Low,Resolved,2024-04-17 14:51:41
24159,3382,70,2023-08-06 19:28:47,Fraud Concern,Mobile,Medium,Resolved,2023-09-03 19:28:47
24160,2065,36,2025-06-08 16:20:17,ATM Issue,Mobile,Low,Resolved,2025-06-13 16:20:17
24161,6590,46,2022-05-15 10:25:48,Credit Card,Web,High,Resolved,2022-06-14 10:25:48
24162,7448,22,2023-05-15 13:06:15,Loan Service,Web,Low,Resolved,2023-05-19 13:06:15
24163,20369,35,2024-06-30 01:01:20,Investment Service,Mobile,Low,Open,
24164,20272,47,2025-12-08 23:14:12,Fraud Concern,Mobile,Medium,Resolved,2025-12-27 23:14:12
24165,340,33,2024-01-16 22:13:29,Investment Service,Web,Low,Resolved,2024-02-11 22:13:29
24166,21206,85,2022-08-22 18:21:54,ATM Issue,Branch,Medium,Resolved,2022-08-25 18:21:54
24167,20166,75,2022-03-23 00:57:46,Investment Service,Mobile,Low,Open,
24168,19975,13,2025-02-27 08:12:37,Account Service,Web,Medium,In Progress,
24169,5131,56,2025-06-23 08:33:33,Account Service,Phone,Medium,Resolved,2025-07-15 08:33:33
24170,24076,67,2025-04-08 15:04:59,Account Service,Web,Medium,Resolved,2025-05-08 15:04:59
24171,23700,13,2022-09-19 10:12:20,Investment Service,Web,Low,Resolved,2022-10-03 10:12:20
24172,7734,50,2025-06-16 14:51:55,Account Service,Branch,High,Resolved,2025-07-09 14:51:55
24173,13111,57,2022-05-05 08:29:16,Loan Service,Phone,Low,Resolved,2022-05-16 08:29:16
24174,5050,98,2023-04-07 15:25:13,ATM Issue,Mobile,High,In Progress,
24175,10319,28,2025-06-03 03:34:52,Loan Service,Web,High,In Progress,
24176,12634,98,2024-04-23 18:40:28,Account Service,Web,Low,Resolved,2024-05-09 18:40:28
24177,21089,96,2022-06-11 11:38:11,Fraud Concern,Branch,High,Resolved,2022-07-11 11:38:11
24178,15609,87,2022-02-20 16:04:50,Credit Card,Web,Low,In Progress,
24179,639,88,2023-05-20 13:28:16,Fraud Concern,Web,Medium,Resolved,2023-06-06 13:28:16
24180,7710,65,2025-11-15 05:24:23,Digital Banking,Mobile,Low,Resolved,2025-11-22 05:24:23
24181,5144,24,2022-01-31 03:59:11,Loan Service,Web,Low,In Progress,
24182,1225,67,2025-08-15 01:47:48,Investment Service,Branch,Low,Resolved,2025-08-18 01:47:48
24183,14467,81,2023-11-20 00:02:23,Credit Card,Web,Low,In Progress,
24184,15280,7,2022-07-16 10:23:51,Investment Service,Phone,Medium,Resolved,2022-07-30 10:23:51
24185,12103,74,2023-12-08 02:30:00,Transaction Issue,Web,Low,Resolved,2024-01-04 02:30:00
24186,4246,83,2023-05-31 04:22:31,Transaction Issue,Branch,Low,Resolved,2023-06-01 04:22:31
24187,9742,24,2024-07-02 22:27:01,ATM Issue,Phone,Low,Resolved,2024-07-10 22:27:01
24188,21808,9,2024-01-27 16:39:53,Account Service,Branch,Low,Resolved,2024-02-23 16:39:53
24189,22992,15,2023-08-20 16:44:39,Account Service,Web,Low,Resolved,2023-09-09 16:44:39
24190,7408,56,2023-03-06 00:51:16,Fraud Concern,Web,Medium,Resolved,2023-03-20 00:51:16
24191,24458,86,2024-02-15 21:39:20,Fraud Concern,Branch,Low,Resolved,2024-03-08 21:39:20
24192,14791,17,2024-05-12 11:17:57,Digital Banking,Mobile,High,In Progress,
24193,24537,19,2025-12-09 04:32:01,ATM Issue,Web,Low,In Progress,
24194,15643,9,2024-10-18 14:25:10,Fraud Concern,Phone,High,Resolved,2024-10-29 14:25:10
24195,9568,64,2024-07-08 18:31:57,Fraud Concern,Branch,Medium,In Progress,
24196,8860,57,2022-04-24 13:41:13,Loan Service,Web,Low,Open,
24197,5769,38,2025-06-16 19:35:07,Digital Banking,Phone,Low,In Progress,
24198,18759,83,2024-07-23 04:38:54,Loan Service,Web,Low,Resolved,2024-08-15 04:38:54
24199,20475,8,2022-05-30 19:31:10,Fraud Concern,Web,Low,Resolved,2022-06-27 19:31:10
24200,17400,6,2023-04-09 11:34:24,Credit Card,Mobile,Low,Resolved,2023-05-08 11:34:24
24201,336,49,2024-08-13 05:43:57,Digital Banking,Mobile,Medium,In Progress,
24202,12954,45,2024-01-22 09:26:06,Account Service,Branch,Medium,In Progress,
24203,15331,21,2022-01-11 07:50:54,Transaction Issue,Phone,Low,Resolved,2022-01-26 07:50:54
24204,16465,93,2025-02-07 14:46:47,Account Service,Phone,High,Resolved,2025-02-09 14:46:47
24205,2135,34,2022-10-08 02:31:58,Credit Card,Phone,Medium,In Progress,
24206,16642,12,2022-08-24 22:42:03,Account Service,Web,Medium,Resolved,2022-09-03 22:42:03
24207,185,39,2024-08-04 02:24:52,Credit Card,Web,Low,Resolved,2024-09-02 02:24:52
24208,23226,96,2023-08-18 05:04:10,Loan Service,Branch,Medium,Resolved,2023-09-10 05:04:10
24209,16507,6,2023-08-01 20:45:03,ATM Issue,Branch,Medium,Resolved,2023-08-04 20:45:03
24210,8057,81,2024-11-13 01:25:28,Fraud Concern,Web,High,Resolved,2024-12-08 01:25:28
24211,7264,32,2022-01-18 10:11:41,Loan Service,Web,High,Resolved,2022-02-01 10:11:41
24212,21085,60,2025-11-12 22:38:03,Credit Card,Phone,Low,Resolved,2025-12-08 22:38:03
24213,23043,8,2024-10-29 12:21:09,Digital Banking,Web,Low,Resolved,2024-11-14 12:21:09
24214,13192,38,2025-07-18 15:43:56,Transaction Issue,Phone,Medium,Resolved,2025-07-28 15:43:56
24215,3515,93,2023-10-19 20:36:15,Investment Service,Branch,Low,Resolved,2023-10-25 20:36:15
24216,22018,95,2022-06-03 13:14:55,Credit Card,Web,Low,In Progress,
24217,6078,19,2024-12-12 04:28:53,Account Service,Web,High,Resolved,2025-01-06 04:28:53
24218,17779,55,2025-12-27 23:24:28,ATM Issue,Phone,Medium,Resolved,2026-01-10 23:24:28
24219,2353,9,2025-01-02 18:15:28,Fraud Concern,Branch,High,Resolved,2025-01-30 18:15:28
24220,15717,52,2022-10-13 06:16:44,Account Service,Mobile,Low,Resolved,2022-10-28 06:16:44
24221,9501,28,2023-10-03 09:49:24,ATM Issue,Web,Medium,In Progress,
24222,14993,62,2023-08-22 03:37:06,Fraud Concern,Phone,Medium,Resolved,2023-09-10 03:37:06
24223,22346,48,2024-01-13 17:50:35,Fraud Concern,Web,Medium,Resolved,2024-01-29 17:50:35
24224,20329,39,2022-03-16 06:16:57,Account Service,Mobile,Low,Open,
24225,10134,53,2022-10-18 05:15:21,Digital Banking,Mobile,Low,Resolved,2022-10-31 05:15:21
24226,6406,95,2022-10-08 09:43:36,ATM Issue,Branch,Low,Resolved,2022-10-13 09:43:36
24227,16875,63,2023-08-24 17:44:48,Digital Banking,Phone,Medium,Resolved,2023-09-03 17:44:48
24228,17439,19,2025-02-01 18:45:57,ATM Issue,Mobile,Medium,Resolved,2025-02-17 18:45:57
24229,17086,33,2025-07-17 05:45:17,Account Service,Phone,Low,Resolved,2025-08-04 05:45:17
24230,2935,64,2025-12-12 19:13:38,Loan Service,Phone,Medium,Resolved,2025-12-29 19:13:38
24231,21772,26,2022-10-26 03:27:20,Fraud Concern,Branch,Low,Resolved,2022-11-12 03:27:20
24232,14348,45,2025-12-24 01:36:49,Transaction Issue,Mobile,Low,Resolved,2026-01-01 01:36:49
24233,13503,1,2022-08-29 23:27:55,Fraud Concern,Phone,Medium,Resolved,2022-09-20 23:27:55
24234,13712,75,2024-06-02 00:29:46,Transaction Issue,Branch,Low,Resolved,2024-06-08 00:29:46
24235,13849,66,2022-06-28 19:07:20,Credit Card,Web,Medium,Resolved,2022-06-30 19:07:20
24236,22422,35,2024-12-05 00:50:54,Investment Service,Web,Medium,Resolved,2024-12-15 00:50:54
24237,14427,77,2025-01-09 05:54:38,Credit Card,Mobile,High,Resolved,2025-01-14 05:54:38
24238,4696,98,2025-07-28 16:06:55,Loan Service,Phone,Low,Resolved,2025-08-17 16:06:55
24239,16204,98,2025-11-22 01:08:02,Account Service,Web,Medium,Resolved,2025-12-20 01:08:02
24240,15861,99,2024-02-05 19:53:19,Account Service,Web,Low,In Progress,
24241,14098,96,2024-10-05 21:57:38,Fraud Concern,Web,Medium,Resolved,2024-10-19 21:57:38
24242,14637,45,2023-01-05 18:48:18,Loan Service,Mobile,High,Resolved,2023-01-31 18:48:18
24243,24656,76,2022-09-21 14:30:40,Transaction Issue,Phone,Medium,Open,
24244,8844,33,2025-05-27 23:09:48,Investment Service,Phone,Medium,Resolved,2025-05-29 23:09:48
24245,16801,82,2025-08-10 19:42:48,Credit Card,Mobile,Medium,Resolved,2025-08-28 19:42:48
24246,15574,69,2023-03-10 23:35:20,Credit Card,Branch,Low,Resolved,2023-04-09 23:35:20
24247,5567,83,2023-09-08 16:26:45,Fraud Concern,Mobile,Medium,Resolved,2023-09-30 16:26:45
24248,21558,31,2023-05-23 09:54:32,Investment Service,Mobile,Medium,Resolved,2023-06-05 09:54:32
24249,6000,91,2022-09-02 05:54:00,Account Service,Web,High,Resolved,2022-09-10 05:54:00
24250,3867,64,2025-06-01 02:51:12,Transaction Issue,Branch,Medium,Resolved,2025-06-27 02:51:12
24251,8938,15,2024-05-09 23:28:18,Digital Banking,Branch,Medium,In Progress,
24252,2003,46,2025-02-21 01:19:10,Loan Service,Mobile,Medium,Resolved,2025-02-25 01:19:10
24253,16624,48,2024-03-07 07:26:26,Credit Card,Web,High,Resolved,2024-03-26 07:26:26
24254,18329,68,2025-04-30 21:54:56,Transaction Issue,Mobile,Medium,Resolved,2025-05-14 21:54:56
24255,22946,83,2023-07-13 04:11:11,Account Service,Branch,Medium,Resolved,2023-08-03 04:11:11
24256,9048,85,2024-06-01 15:46:45,Loan Service,Phone,Low,Resolved,2024-06-24 15:46:45
24257,15926,40,2022-04-05 01:24:47,Fraud Concern,Web,High,Resolved,2022-04-09 01:24:47
24258,22252,1,2023-11-02 22:19:11,Investment Service,Web,High,Open,
24259,19579,20,2022-12-13 02:50:15,Account Service,Web,Low,Resolved,2022-12-25 02:50:15
24260,12708,22,2024-08-10 02:17:07,Transaction Issue,Mobile,Medium,In Progress,
24261,24118,54,2022-08-29 21:29:24,Fraud Concern,Phone,Medium,Resolved,2022-09-01 21:29:24
24262,22744,77,2024-05-02 00:20:11,Account Service,Branch,Low,Resolved,2024-05-06 00:20:11
24263,23972,65,2024-08-28 09:52:33,Account Service,Phone,Medium,In Progress,
24264,21189,15,2023-10-04 12:34:17,Digital Banking,Branch,Medium,Open,
24265,10791,61,2025-03-18 21:33:31,Fraud Concern,Phone,Low,Resolved,2025-04-15 21:33:31
24266,15302,79,2023-01-03 04:10:08,ATM Issue,Phone,Low,Resolved,2023-01-07 04:10:08
24267,15597,14,2024-11-07 11:06:19,Credit Card,Web,Low,Resolved,2024-11-29 11:06:19
24268,1354,69,2025-01-11 16:22:14,Fraud Concern,Phone,Medium,Resolved,2025-01-17 16:22:14
24269,10228,49,2022-07-15 12:53:29,Investment Service,Phone,Medium,Resolved,2022-08-11 12:53:29
24270,19265,6,2022-11-04 17:45:15,Fraud Concern,Branch,Low,Resolved,2022-11-07 17:45:15
24271,15829,41,2022-01-24 07:13:54,Loan Service,Branch,Medium,Resolved,2022-02-14 07:13:54
24272,17064,31,2023-04-20 19:16:12,Account Service,Phone,Medium,Resolved,2023-04-26 19:16:12
24273,8679,90,2023-01-27 14:21:22,Account Service,Web,Low,In Progress,
24274,20005,64,2022-08-28 07:35:49,Transaction Issue,Web,Medium,Resolved,2022-09-06 07:35:49
24275,12911,89,2023-06-06 06:01:22,Transaction Issue,Branch,Medium,Resolved,2023-06-29 06:01:22
24276,20699,51,2025-05-14 15:57:10,Loan Service,Mobile,Low,Resolved,2025-05-23 15:57:10
24277,6865,59,2022-06-07 17:16:54,Credit Card,Branch,Medium,Resolved,2022-06-30 17:16:54
24278,14717,55,2025-10-23 10:49:56,Fraud Concern,Web,Low,Resolved,2025-11-22 10:49:56
24279,17869,49,2024-07-09 18:18:40,Credit Card,Mobile,Low,Resolved,2024-07-10 18:18:40
24280,15151,40,2025-12-16 03:54:52,Investment Service,Branch,Low,Open,
24281,17075,15,2025-07-01 06:08:08,Account Service,Branch,High,Resolved,2025-07-06 06:08:08
24282,24468,70,2024-02-21 08:05:03,Fraud Concern,Mobile,Medium,In Progress,
24283,6126,65,2025-05-27 05:43:26,Transaction Issue,Branch,Low,Resolved,2025-06-11 05:43:26
24284,9205,7,2022-02-27 18:16:17,Credit Card,Web,Low,Resolved,2022-03-02 18:16:17
24285,23053,62,2023-02-20 13:23:58,Fraud Concern,Mobile,High,Resolved,2023-02-28 13:23:58
24286,2348,54,2025-01-22 13:38:27,ATM Issue,Web,Medium,Resolved,2025-02-11 13:38:27
24287,14744,52,2024-03-26 23:54:22,Digital Banking,Phone,Low,Resolved,2024-04-09 23:54:22
24288,3709,51,2024-07-31 06:54:38,Digital Banking,Branch,Medium,Resolved,2024-08-20 06:54:38
24289,22761,4,2022-05-22 06:04:57,ATM Issue,Phone,Medium,Resolved,2022-06-13 06:04:57
24290,24315,1,2024-08-31 10:34:01,Credit Card,Phone,Low,Resolved,2024-09-17 10:34:01
24291,10115,66,2022-08-31 16:34:57,Investment Service,Phone,Low,Resolved,2022-09-30 16:34:57
24292,638,98,2024-11-28 20:06:06,Fraud Concern,Branch,High,Resolved,2024-12-12 20:06:06
24293,5867,35,2024-11-12 04:27:23,Investment Service,Mobile,Low,Resolved,2024-12-07 04:27:23
24294,23178,77,2022-04-18 18:54:56,Transaction Issue,Web,Medium,Resolved,2022-05-16 18:54:56
24295,3009,81,2022-11-27 01:18:36,Credit Card,Branch,Low,Resolved,2022-12-05 01:18:36
24296,23601,10,2023-01-08 18:51:42,Loan Service,Web,Medium,Resolved,2023-02-01 18:51:42
24297,16252,67,2025-07-05 08:10:56,Account Service,Mobile,Low,In Progress,
24298,23757,68,2022-08-01 11:33:36,Investment Service,Branch,High,Resolved,2022-08-15 11:33:36
24299,5601,89,2024-05-15 22:07:34,Investment Service,Web,Medium,Resolved,2024-06-01 22:07:34
24300,11650,93,2023-12-13 12:03:54,Loan Service,Phone,Low,Resolved,2023-12-26 12:03:54
24301,11367,65,2025-04-02 15:52:43,Investment Service,Branch,Medium,Resolved,2025-04-15 15:52:43
24302,11881,51,2023-04-19 10:17:12,Account Service,Web,Medium,Resolved,2023-04-20 10:17:12
24303,17784,30,2024-05-28 10:44:30,Investment Service,Phone,Low,Resolved,2024-06-13 10:44:30
24304,24388,39,2025-08-05 09:08:16,Credit Card,Mobile,Medium,Resolved,2025-08-26 09:08:16
24305,17890,10,2024-08-05 05:57:13,ATM Issue,Phone,High,Resolved,2024-08-18 05:57:13
24306,22227,93,2025-07-01 20:48:53,Loan Service,Phone,Low,Resolved,2025-07-14 20:48:53
24307,8442,44,2022-03-20 01:07:43,Account Service,Phone,Low,Resolved,2022-03-28 01:07:43
24308,5321,32,2023-03-08 08:33:14,Fraud Concern,Web,Low,In Progress,
24309,8728,44,2025-07-27 23:45:08,Digital Banking,Web,Medium,Resolved,2025-08-03 23:45:08
24310,11725,63,2025-08-31 03:55:41,Transaction Issue,Mobile,Low,Open,
24311,6444,61,2023-06-11 10:14:10,ATM Issue,Phone,Medium,Resolved,2023-06-24 10:14:10
24312,19934,65,2022-08-08 05:08:33,Account Service,Phone,Low,In Progress,
24313,13395,41,2023-01-31 10:16:17,Investment Service,Phone,Low,Open,
24314,6953,81,2022-10-20 02:31:26,Loan Service,Phone,High,In Progress,
24315,8650,12,2023-06-20 15:31:29,Investment Service,Phone,High,Resolved,2023-07-09 15:31:29
24316,19123,2,2023-03-09 14:51:02,Transaction Issue,Branch,Medium,Resolved,2023-03-23 14:51:02
24317,3370,73,2024-04-23 01:24:22,Fraud Concern,Mobile,Medium,Resolved,2024-05-12 01:24:22
24318,20520,76,2024-08-17 15:07:25,Digital Banking,Web,Medium,In Progress,
24319,7984,60,2023-09-09 13:40:41,Loan Service,Web,Medium,Resolved,2023-09-27 13:40:41
24320,11889,25,2025-12-01 00:54:24,Loan Service,Branch,Low,In Progress,
24321,19796,100,2022-12-10 21:11:55,Transaction Issue,Web,High,Resolved,2022-12-11 21:11:55
24322,5636,61,2025-12-27 18:35:37,Investment Service,Phone,High,In Progress,
24323,4070,99,2022-12-14 10:13:39,Transaction Issue,Web,High,Resolved,2023-01-11 10:13:39
24324,6252,22,2024-07-21 03:23:20,Credit Card,Phone,High,In Progress,
24325,11580,97,2024-02-23 14:53:35,Loan Service,Mobile,Medium,Resolved,2024-02-27 14:53:35
24326,19570,56,2022-10-11 11:31:34,Account Service,Web,High,Resolved,2022-11-05 11:31:34
24327,19623,21,2024-12-03 01:34:23,Digital Banking,Branch,High,Resolved,2024-12-12 01:34:23
24328,24837,55,2025-05-16 10:36:41,Transaction Issue,Web,Low,Resolved,2025-05-30 10:36:41
24329,5738,40,2022-03-31 07:59:33,ATM Issue,Phone,High,In Progress,
24330,9440,51,2024-10-17 07:47:50,Loan Service,Branch,Medium,In Progress,
24331,2574,22,2024-04-01 22:14:41,ATM Issue,Phone,Medium,In Progress,
24332,23238,28,2024-10-20 16:49:36,Loan Service,Mobile,Low,Resolved,2024-10-23 16:49:36
24333,126,4,2022-11-11 23:09:45,Transaction Issue,Web,High,In Progress,
24334,9422,26,2022-03-28 18:43:36,Credit Card,Mobile,Low,Open,
