alert_id,transaction_id,customer_id,alert_date,fraud_type,risk_level,fraud_status,fraud_amount
9320,283808,22560,2024-08-20 06:57:31,High Value Transaction,Medium,False Positive,577.47
9321,154435,4285,2024-03-27 06:16:57,Possible Account Takeover,Low,Confirmed,5902.95
9322,463124,5012,2023-06-23 11:11:09,Suspicious Merchant,Medium,Open,2156.87
9323,552608,21238,2023-01-27 15:51:26,High Value Transaction,High,Investigating,2490.39
9324,341460,9992,2024-02-12 08:32:44,Geographic Anomaly,Medium,False Positive,952.69
9325,951409,19309,2024-05-24 03:40:25,Suspicious Merchant,Medium,Open,64.41
9326,654730,21453,2025-04-26 02:09:48,Suspicious Merchant,Low,Closed,160.41
9327,599471,1027,2025-09-12 22:23:13,Unusual Transaction,Medium,False Positive,556.16
9328,396972,3860,2024-10-20 05:59:26,High Value Transaction,High,Open,670.81
9329,501443,23155,2024-12-26 08:00:06,Velocity Anomaly,Medium,Investigating,149.68
9330,722086,470,2022-07-17 11:53:36,Velocity Anomaly,Low,False Positive,1239.26
9331,393233,24860,2023-08-24 21:27:22,Unusual Transaction,Critical,Open,336.92
9332,949898,8539,2022-05-04 21:08:51,Geographic Anomaly,High,False Positive,476.77
9333,123461,7266,2023-07-24 23:57:44,Velocity Anomaly,Medium,Closed,36.28
9334,520877,20463,2025-03-08 23:46:37,Velocity Anomaly,Medium,Closed,3324.15
9335,614178,12266,2024-09-11 23:25:14,Possible Account Takeover,Low,False Positive,4032.66
9336,247945,24946,2022-06-30 02:21:31,High Value Transaction,High,Closed,12827.13
9337,520419,13370,2025-11-30 06:26:14,Geographic Anomaly,Medium,False Positive,999.37
9338,612088,7541,2025-09-17 15:00:49,Suspicious Merchant,Medium,Confirmed,1832.64
9339,737090,15333,2024-07-07 13:48:53,High Value Transaction,Low,False Positive,225.5
9340,125908,16948,2023-03-06 11:01:17,Geographic Anomaly,Medium,Investigating,876.7
9341,164908,6146,2025-05-05 03:35:55,Velocity Anomaly,High,Investigating,486.07
9342,567954,9991,2024-11-16 07:31:31,Possible Account Takeover,High,False Positive,2767.5
9343,703898,21046,2023-05-12 16:14:47,High Value Transaction,Low,Closed,149.73
9344,579805,10859,2024-06-13 14:05:12,Velocity Anomaly,Medium,False Positive,51.58
9345,235540,7195,2024-03-23 09:43:02,Geographic Anomaly,Medium,Confirmed,778.74
9346,342645,4085,2023-07-16 21:41:33,High Value Transaction,High,False Positive,1269.32
9347,535386,15049,2024-06-03 09:14:37,Suspicious Merchant,High,Confirmed,1160.15
9348,997256,1775,2024-10-13 20:22:44,High Value Transaction,Critical,Confirmed,52.39
9349,613130,24870,2025-05-10 15:51:53,Velocity Anomaly,Critical,Closed,867.46
9350,929680,2926,2022-07-01 10:29:34,High Value Transaction,Low,Confirmed,1705.68
9351,995541,4787,2023-10-27 03:27:11,Suspicious Merchant,High,Open,850.33
9352,260457,16684,2025-07-22 06:12:54,Possible Account Takeover,Medium,False Positive,2567.01
9353,604431,1109,2022-01-11 05:15:45,Possible Account Takeover,Low,Confirmed,951.61
9354,969073,6172,2025-12-30 20:55:50,Velocity Anomaly,Low,False Positive,4055.79
9355,96900,5057,2023-08-11 07:31:35,Geographic Anomaly,Low,False Positive,7352.98
9356,551827,3171,2022-03-07 20:18:02,Velocity Anomaly,High,False Positive,51.72
9357,771328,22493,2025-11-08 15:37:58,Possible Account Takeover,Medium,Open,346.46
9358,818842,1037,2025-06-06 12:00:53,Unusual Transaction,High,Open,115.72
9359,798871,15125,2024-06-10 16:01:40,Unusual Transaction,Medium,Confirmed,660.54
9360,750664,1696,2025-10-03 12:07:53,High Value Transaction,High,False Positive,1136.48
9361,651082,19725,2023-11-03 21:53:41,Suspicious Merchant,Medium,Investigating,29.99
9362,398484,23924,2025-09-30 17:57:01,High Value Transaction,Medium,Confirmed,385.18
9363,726357,6774,2023-03-29 19:27:47,Unusual Transaction,Medium,Closed,6299.14
9364,894004,24920,2023-08-27 13:48:34,Possible Account Takeover,Low,Investigating,197.42
9365,518925,18543,2023-04-25 01:33:02,High Value Transaction,High,False Positive,3254.05
9366,148659,12922,2025-06-29 16:56:36,Velocity Anomaly,Medium,False Positive,303.3
9367,396842,8892,2024-11-30 02:53:02,Suspicious Merchant,Low,Closed,3150.92
9368,822147,11426,2022-02-08 19:01:20,Velocity Anomaly,High,Closed,768.55
9369,705283,7935,2023-12-23 10:55:06,Suspicious Merchant,Low,False Positive,2190.97
9370,61298,23348,2023-05-12 00:48:56,Possible Account Takeover,Medium,False Positive,3324.82
9371,166577,13716,2024-03-28 15:05:06,High Value Transaction,Medium,False Positive,715.18
9372,769870,15159,2022-11-08 12:02:06,Suspicious Merchant,Low,Confirmed,703.17
9373,435059,22470,2022-02-24 09:31:49,Velocity Anomaly,High,Confirmed,535.25
9374,672492,8300,2023-05-29 06:08:01,High Value Transaction,High,Confirmed,3236.19
9375,622668,16433,2022-01-30 19:57:00,High Value Transaction,High,Investigating,717.75
9376,963024,16272,2023-06-01 04:20:50,Velocity Anomaly,Low,False Positive,142.06
9377,500660,14020,2025-08-18 13:46:47,Unusual Transaction,Medium,Closed,21.68
9378,252307,10680,2025-02-06 15:30:34,Suspicious Merchant,Low,Closed,1408.29
9379,656180,22455,2022-01-25 12:14:08,Velocity Anomaly,Critical,Investigating,948.6
9380,994315,17035,2022-02-26 02:08:42,Possible Account Takeover,Low,Open,661.95
9381,597918,6595,2022-05-17 03:26:23,Geographic Anomaly,Medium,False Positive,723.25
9382,398873,23863,2024-04-08 20:53:42,Velocity Anomaly,High,Confirmed,2533.77
9383,408431,1559,2022-09-22 02:18:05,High Value Transaction,High,False Positive,457.47
9384,792582,16190,2024-10-25 13:45:01,High Value Transaction,High,False Positive,465.9
9385,586076,10282,2022-07-05 19:16:02,Velocity Anomaly,Critical,False Positive,1659.39
9386,472485,2547,2023-10-18 21:35:44,Geographic Anomaly,Medium,Confirmed,229.59
9387,648319,297,2023-11-21 07:26:54,Velocity Anomaly,Medium,Investigating,4170.9
9388,573168,20294,2025-10-31 15:57:28,Geographic Anomaly,Low,Confirmed,1624.88
9389,531211,12085,2025-10-07 01:20:17,Geographic Anomaly,Low,False Positive,872.85
9390,346228,8997,2023-01-06 15:15:27,Possible Account Takeover,Medium,Closed,2825.49
9391,339592,8732,2025-07-23 08:53:32,Suspicious Merchant,Low,Open,203.29
9392,924485,7554,2025-08-11 07:21:29,High Value Transaction,High,Investigating,400.17
9393,748438,8550,2023-12-07 00:22:50,High Value Transaction,Low,False Positive,107.26
9394,896664,16286,2023-03-29 02:14:46,Geographic Anomaly,Medium,Confirmed,90.81
9395,347093,15706,2024-03-27 04:10:10,High Value Transaction,High,Closed,1391.71
9396,780132,1897,2024-12-27 18:21:26,Unusual Transaction,Medium,Investigating,954.7
9397,157641,15954,2022-05-22 19:28:01,Geographic Anomaly,High,Closed,721.67
9398,738513,10365,2024-03-09 00:48:29,High Value Transaction,Critical,Closed,225.36
9399,4777,15644,2023-03-17 23:12:48,Unusual Transaction,High,Closed,732.16
9400,700255,7748,2023-09-27 21:48:03,Possible Account Takeover,Medium,Investigating,404.38
9401,35585,1496,2024-03-31 10:41:21,High Value Transaction,High,Confirmed,83.68
9402,863361,9721,2023-12-02 09:44:11,Unusual Transaction,Low,False Positive,4644.27
9403,39936,24726,2025-02-13 00:01:53,Velocity Anomaly,High,False Positive,595.02
9404,323340,20155,2024-10-04 02:52:38,Suspicious Merchant,Low,False Positive,1626.91
9405,556212,22315,2025-12-09 22:43:01,Velocity Anomaly,Low,Confirmed,274.15
9406,551710,962,2024-01-29 04:32:09,Unusual Transaction,Critical,Confirmed,1626.26
9407,864379,1101,2023-02-20 06:41:11,Geographic Anomaly,Medium,Closed,1233.8
9408,431428,7718,2024-11-28 12:18:51,Geographic Anomaly,High,Investigating,2539.98
9409,391796,14133,2024-11-29 06:42:32,High Value Transaction,Medium,Open,2828.79
9410,858244,20829,2022-07-07 00:39:11,Velocity Anomaly,High,Open,1645.79
9411,233009,9709,2024-04-29 17:26:46,Geographic Anomaly,Critical,False Positive,78.79
9412,418320,1690,2025-12-02 21:38:01,Geographic Anomaly,Medium,Open,1934.5
9413,975549,12121,2025-09-03 23:58:17,Velocity Anomaly,Medium,False Positive,515.16
9414,948066,8247,2025-10-17 08:15:59,Possible Account Takeover,Medium,Confirmed,390.55
9415,279278,8322,2023-09-10 01:52:41,Geographic Anomaly,High,Investigating,3531.43
9416,783221,20005,2025-12-25 01:16:16,Suspicious Merchant,Medium,False Positive,5365.82
9417,902356,15829,2023-11-03 00:05:28,Unusual Transaction,Medium,Open,5837.95
9418,989989,13270,2025-11-04 00:21:04,High Value Transaction,Medium,Confirmed,141.82
9419,666830,17988,2024-07-27 14:22:46,Geographic Anomaly,Low,False Positive,436.46
9420,914108,16072,2025-10-30 10:12:31,Suspicious Merchant,Low,Confirmed,938.75
9421,280303,23557,2024-11-01 21:42:19,Suspicious Merchant,Medium,Confirmed,197.6
9422,780767,925,2022-02-14 09:16:45,Geographic Anomaly,High,Closed,3430.88
9423,235137,4484,2022-08-08 14:55:14,Possible Account Takeover,Medium,Closed,158.02
9424,516344,5672,2024-10-20 13:51:56,Unusual Transaction,Medium,Confirmed,3054.5
9425,612763,14567,2024-05-14 08:27:48,High Value Transaction,Medium,Confirmed,330.76
9426,273763,4326,2025-06-01 19:13:50,Geographic Anomaly,Medium,Confirmed,1281.62
9427,739352,22058,2024-12-03 19:59:06,High Value Transaction,High,Closed,575.39
9428,812168,3202,2022-03-30 20:03:56,Velocity Anomaly,Medium,False Positive,1229.8
9429,596077,4282,2023-09-06 09:55:31,Suspicious Merchant,Low,Open,729.58
9430,250868,12156,2023-12-20 02:41:57,Suspicious Merchant,Low,Closed,470.67
9431,149248,2256,2023-07-19 04:08:08,Geographic Anomaly,High,False Positive,683.43
9432,136990,390,2024-01-24 12:26:51,Geographic Anomaly,Critical,Confirmed,2481.94
9433,807505,6274,2023-05-10 17:52:45,Velocity Anomaly,Medium,Confirmed,87.04
9434,760452,12642,2023-07-12 03:07:04,Possible Account Takeover,Low,Open,1937.25
9435,546919,7927,2024-03-18 22:15:30,Geographic Anomaly,Medium,Closed,646.8
9436,331668,1508,2024-06-04 13:21:12,Suspicious Merchant,High,False Positive,1887.48
9437,534311,9944,2025-07-26 08:41:09,High Value Transaction,Medium,Investigating,226.63
9438,621834,15825,2023-12-04 12:49:08,Unusual Transaction,Critical,False Positive,603.53
9439,285558,24700,2025-08-28 19:32:05,High Value Transaction,High,False Positive,316.95
9440,588872,11124,2024-12-06 23:02:17,Possible Account Takeover,High,Investigating,182.49
9441,701956,8085,2024-01-07 12:53:19,Unusual Transaction,Medium,Confirmed,486.12
9442,515065,17309,2023-08-23 10:14:49,High Value Transaction,Medium,False Positive,3308.4
9443,841780,18509,2023-10-15 03:16:22,High Value Transaction,High,Confirmed,7778.49
9444,761434,15820,2024-07-17 03:14:48,Velocity Anomaly,Medium,Confirmed,306.98
9445,718250,10421,2025-07-20 00:50:16,Possible Account Takeover,Medium,Investigating,678.6
9446,95536,5069,2022-06-28 22:14:18,Suspicious Merchant,Low,Confirmed,1069.54
9447,816720,882,2025-10-20 22:35:29,Velocity Anomaly,Medium,False Positive,89.09
9448,920849,24116,2025-03-04 02:57:06,Unusual Transaction,Medium,Investigating,750.31
9449,341860,5640,2024-06-18 10:20:56,Suspicious Merchant,Medium,False Positive,2407.95
9450,750234,10594,2025-02-21 20:10:58,Velocity Anomaly,Low,Confirmed,9730.11
9451,579680,14655,2023-01-20 09:18:40,Possible Account Takeover,Medium,False Positive,259.85
9452,368893,16743,2022-07-11 10:25:58,Geographic Anomaly,Low,Confirmed,1252.17
9453,539250,10724,2024-06-25 20:22:00,Geographic Anomaly,High,False Positive,285.32
9454,925944,20046,2025-03-29 19:50:12,Unusual Transaction,Medium,False Positive,333.25
9455,751988,8286,2022-01-28 06:50:07,Geographic Anomaly,High,False Positive,1342.51
9456,834298,15778,2025-07-14 06:55:51,Velocity Anomaly,High,False Positive,756.48
9457,802685,21290,2025-06-02 17:02:53,Unusual Transaction,High,Investigating,3585.24
9458,827606,3513,2022-02-23 05:24:34,Suspicious Merchant,High,Closed,491.67
9459,948765,15500,2022-07-13 07:00:01,Possible Account Takeover,Medium,False Positive,1301.57
9460,16676,11078,2025-12-22 19:44:00,Unusual Transaction,Low,False Positive,788.69
9461,403669,18242,2024-09-26 16:03:56,Suspicious Merchant,High,Closed,1431.91
9462,339027,7204,2024-08-23 03:06:51,Unusual Transaction,Medium,Confirmed,168.48
9463,800691,18420,2024-05-24 15:28:00,High Value Transaction,Medium,Open,79.78
9464,836232,23524,2023-06-23 01:05:36,High Value Transaction,Medium,False Positive,7052.66
9465,306128,306,2023-08-30 15:58:26,Unusual Transaction,High,Closed,1461.32
9466,989483,24380,2024-07-23 07:56:19,Geographic Anomaly,Low,Investigating,525.38
9467,105165,8851,2025-02-20 20:50:30,High Value Transaction,Medium,False Positive,945.31
9468,319876,11430,2025-11-02 10:47:20,Possible Account Takeover,Critical,False Positive,215.82
9469,719971,19137,2022-10-20 12:24:06,Suspicious Merchant,High,Closed,225.78
9470,538174,18469,2023-10-28 05:41:50,Velocity Anomaly,Low,Confirmed,1243.31
9471,329702,9415,2025-02-12 18:47:32,High Value Transaction,High,Investigating,617.55
9472,654503,4158,2024-07-26 04:36:50,Unusual Transaction,Low,Investigating,677.77
9473,883466,24008,2023-10-26 13:18:05,Geographic Anomaly,High,False Positive,151.53
9474,497907,18960,2023-07-01 06:44:21,Velocity Anomaly,Medium,Closed,1881.63
9475,887115,4282,2023-06-01 06:57:51,Suspicious Merchant,Medium,False Positive,1886.85
9476,963880,1884,2024-10-13 00:04:10,Suspicious Merchant,High,Closed,31738.18
9477,136015,17629,2023-08-04 14:32:59,High Value Transaction,Low,False Positive,1888.65
9478,249066,590,2024-06-20 05:53:37,Suspicious Merchant,Low,False Positive,2002.84
9479,413940,18461,2022-01-23 02:52:36,Suspicious Merchant,High,Open,2547.4
9480,43062,2546,2024-03-28 08:01:02,Geographic Anomaly,Medium,Confirmed,429.97
9481,246341,14466,2025-10-12 16:45:52,Geographic Anomaly,Critical,Open,3761.49
9482,690980,146,2023-09-13 02:14:25,Geographic Anomaly,Medium,Confirmed,5353.43
9483,161620,8469,2025-01-10 09:16:29,Unusual Transaction,Low,Open,1490.24
9484,9715,19890,2025-10-31 01:48:42,Suspicious Merchant,High,Investigating,34449.82
9485,72876,13292,2024-10-28 20:54:48,Suspicious Merchant,Medium,Confirmed,2999.77
9486,811535,4652,2024-12-26 00:53:02,Suspicious Merchant,Low,False Positive,170.25
9487,887240,22228,2024-02-09 05:46:49,Possible Account Takeover,Medium,Investigating,3105.14
9488,224257,4411,2023-04-02 06:55:44,Geographic Anomaly,Critical,False Positive,2046.02
9489,544207,8239,2023-07-12 16:19:24,Velocity Anomaly,Medium,False Positive,315.02
9490,278113,5207,2022-06-18 17:41:26,High Value Transaction,Medium,False Positive,1566.7
9491,293048,5419,2025-01-05 15:30:29,Velocity Anomaly,Medium,False Positive,313.47
9492,298922,10709,2022-07-21 11:23:30,Unusual Transaction,Low,False Positive,963.12
9493,426964,3580,2023-08-27 06:09:18,Unusual Transaction,Low,Closed,8889.05
9494,141594,7886,2022-06-07 00:52:38,Suspicious Merchant,High,Investigating,1369.32
9495,596795,10417,2025-06-12 17:42:15,Velocity Anomaly,Critical,Confirmed,1942.07
9496,357884,1190,2025-07-23 12:53:21,Suspicious Merchant,Low,Open,2361.67
9497,385800,24759,2022-04-22 00:12:47,Possible Account Takeover,Medium,False Positive,2258.12
9498,653621,4668,2025-05-22 23:18:33,Unusual Transaction,Critical,Confirmed,1314.82
9499,962835,4495,2023-05-22 17:35:11,Unusual Transaction,Low,Confirmed,966.91
9500,163201,9631,2025-05-23 03:23:52,Velocity Anomaly,Low,Investigating,1138.27
9501,149339,21117,2022-05-11 00:21:03,Unusual Transaction,High,False Positive,1590.8
9502,525996,2230,2024-04-09 16:22:06,Possible Account Takeover,High,False Positive,6596.09
9503,942583,1161,2022-03-27 13:03:44,Possible Account Takeover,Low,Confirmed,314.06
9504,216775,6300,2022-12-16 18:34:30,Possible Account Takeover,Medium,Confirmed,759.44
9505,700078,17869,2023-05-11 22:12:55,High Value Transaction,Low,Closed,178.59
9506,181592,10223,2024-05-31 08:50:18,Possible Account Takeover,Medium,False Positive,1951.01
9507,585558,8045,2025-01-28 06:07:53,Possible Account Takeover,High,Investigating,28.07
9508,532379,15103,2023-03-18 03:22:33,High Value Transaction,Medium,Closed,298.62
9509,460686,23188,2024-12-02 05:40:14,Suspicious Merchant,Medium,Open,572.14
9510,701850,2401,2025-05-25 05:34:19,Geographic Anomaly,Medium,Confirmed,2577.48
9511,914980,3676,2022-11-18 04:58:52,Unusual Transaction,Low,Open,1440.36
9512,733103,15999,2024-07-17 22:49:21,Possible Account Takeover,Low,Closed,288.24
9513,855574,1507,2024-10-05 19:43:39,Unusual Transaction,High,Open,125.39
9514,702863,20437,2025-04-15 01:31:05,Velocity Anomaly,Medium,Investigating,161.52
9515,82839,20823,2025-08-13 04:27:25,Unusual Transaction,Low,Closed,4303.39
9516,500531,21839,2025-12-16 03:53:45,Suspicious Merchant,Medium,False Positive,6531.14
9517,646264,13344,2023-09-18 18:25:36,High Value Transaction,High,False Positive,579.72
9518,993357,13902,2022-06-15 07:06:37,Unusual Transaction,Medium,Open,2165.86
9519,273607,23628,2024-02-20 01:13:42,Unusual Transaction,Medium,Confirmed,3477.28
9520,75033,2545,2024-01-18 17:33:37,Unusual Transaction,Medium,Closed,3648.99
9521,85477,5799,2023-08-05 05:42:24,Geographic Anomaly,Low,False Positive,1006.04
9522,402654,22436,2022-10-14 06:05:12,Geographic Anomaly,High,False Positive,733.21
9523,941879,14694,2024-06-08 02:42:29,Velocity Anomaly,Medium,Closed,3131.6
9524,691762,4078,2023-03-22 04:34:59,High Value Transaction,High,False Positive,654.95
9525,486897,9695,2024-10-11 19:05:58,Unusual Transaction,High,Confirmed,2494.74
9526,647415,18173,2024-05-03 20:43:25,Unusual Transaction,Critical,Confirmed,8213.3
9527,907755,11427,2025-09-22 09:39:19,Unusual Transaction,Low,Open,610.37
9528,431680,11536,2022-07-22 06:02:19,Unusual Transaction,Low,Confirmed,2073.09
9529,414789,18092,2024-06-26 23:10:29,Geographic Anomaly,Medium,Closed,6956.23
9530,694760,23024,2025-03-01 00:07:46,Suspicious Merchant,Low,Confirmed,330.14
9531,578183,20191,2024-05-21 00:15:28,Suspicious Merchant,High,Closed,291.39
9532,809123,7882,2022-12-24 23:39:59,Velocity Anomaly,High,False Positive,1106.3
9533,609736,8849,2023-01-20 00:09:37,Possible Account Takeover,High,Closed,9904.84
9534,499081,3917,2023-09-17 03:50:31,High Value Transaction,Medium,Closed,3300.16
9535,206318,11550,2022-10-22 22:36:17,Suspicious Merchant,Low,False Positive,359.89
9536,59334,4074,2022-10-26 19:15:18,Unusual Transaction,Medium,Closed,396.79
9537,227918,19217,2024-05-21 14:53:14,Suspicious Merchant,High,False Positive,154.55
9538,667721,4813,2022-05-31 11:32:10,Velocity Anomaly,Medium,False Positive,275.08
9539,514964,11732,2024-02-09 12:23:47,Possible Account Takeover,Low,False Positive,3025.65
9540,862976,1622,2022-08-12 14:34:12,Suspicious Merchant,Medium,False Positive,1378.82
9541,283628,16289,2022-09-22 08:56:35,Velocity Anomaly,Critical,Confirmed,1039.43
9542,608003,8927,2023-06-11 16:19:52,Geographic Anomaly,High,Confirmed,872.13
9543,677213,8210,2023-11-08 13:43:15,Possible Account Takeover,High,Confirmed,952.2
9544,644069,10327,2024-12-26 20:58:53,Velocity Anomaly,High,Investigating,115.38
9545,303926,18610,2023-03-01 11:47:23,Suspicious Merchant,Medium,Confirmed,2800.01
9546,374040,2636,2023-09-12 11:06:05,Geographic Anomaly,Low,Closed,629.0
9547,134207,14003,2022-11-13 18:21:08,Velocity Anomaly,Medium,False Positive,712.24
9548,354689,19233,2023-07-10 00:35:25,Velocity Anomaly,Medium,Open,1934.42
9549,502555,24317,2025-05-08 13:23:37,Suspicious Merchant,High,False Positive,745.69
