loan_id,customer_id,branch_id,loan_type,application_date,approval_date,loan_amount,interest_rate,tenure_months,credit_score,loan_status,default_flag,outstanding_amount
13179,17667,89,Personal,2025-06-14,2025-07-05,60462.62,12.669,24,772,Active,False,53546.35
13180,2019,34,Auto,2024-07-12,2024-07-20,50000.0,14.264,12,793,Active,False,13557.64
13181,6458,78,Business,2023-10-27,2023-11-19,329292.15,14.275,36,615,Active,False,39425.35
13182,22000,72,Home,2024-02-17,2024-03-14,68940.99,12.149,84,721,Active,False,33204.26
13183,22966,12,Education,2025-04-21,2025-05-19,207546.87,15.465,12,783,Active,False,154786.21
13184,9311,30,Education,2022-11-22,2022-12-22,417319.78,17.958,84,618,Active,False,377807.37
13185,4854,100,Auto,2023-05-25,2023-06-04,228129.89,7.034,12,724,Active,False,155625.24
13186,13021,87,Personal,2023-07-13,2023-07-24,50786.26,8.133,24,727,Active,False,18628.74
13187,23784,93,Home,2023-04-13,2023-05-07,265425.75,16.933,36,769,Active,False,108876.48
13188,15549,21,Business,2024-10-16,2024-10-30,242072.75,12.308,48,703,Active,False,52660.96
13189,5152,90,Auto,2023-11-30,2023-12-01,432317.42,7.706,60,850,Active,False,342733.08
13190,9894,54,Personal,2022-01-26,2022-02-05,181867.24,12.505,48,756,Active,False,98757.39
13191,17074,68,Personal,2024-06-11,2024-07-08,397246.11,11.435,60,630,Defaulted,True,319952.06
13192,4283,80,Business,2022-06-19,2022-07-13,132485.38,13.309,48,537,Active,False,67059.17
13193,22519,83,Personal,2025-03-07,2025-04-02,874099.42,9.335,84,714,Active,False,675530.83
13194,14803,77,Education,2024-08-15,2024-09-06,182912.29,11.229,48,790,Active,False,34556.45
13195,23618,56,Education,2024-04-27,2024-04-30,150184.12,17.876,36,670,Active,False,127757.54
13196,16039,97,Home,2024-03-12,2024-03-17,104626.87,17.087,48,661,Active,False,90727.06
13197,20125,26,Home,2022-04-04,2022-04-19,148406.41,8.24,60,776,Active,False,54612.99
13198,3462,3,Education,2022-09-05,2022-09-17,264352.0,10.872,12,751,Active,False,144092.06
13199,2400,69,Auto,2025-01-02,2025-01-11,83999.35,11.958,84,685,Active,False,26882.09
13200,23474,22,Home,2024-12-08,2024-12-22,69549.68,13.93,24,783,Active,False,63552.34
13201,9960,49,Education,2025-06-23,2025-07-16,329179.8,10.656,120,636,Active,False,190417.62
13202,24103,34,Personal,2025-05-21,2025-06-14,321388.45,7.988,48,722,Active,False,297317.4
13203,23319,59,Education,2023-11-07,2023-11-28,290667.9,7.475,120,593,Active,False,230269.56
13204,2822,29,Business,2023-08-11,2023-08-22,78064.92,12.101,12,781,Defaulted,True,69286.05
13205,21463,79,Education,2023-02-27,2023-03-11,163296.76,11.217,24,767,Active,False,24701.26
13206,24803,60,Business,2024-07-08,2024-07-13,461779.8,14.556,120,708,Active,False,260127.19
13207,22165,44,Personal,2024-07-06,2024-07-16,250320.46,15.28,36,779,Active,False,26150.89
13208,21529,77,Personal,2024-07-29,2024-08-07,165088.75,15.668,84,741,Active,False,99900.69
13209,5800,96,Education,2023-01-02,2023-01-21,103854.74,7.952,48,706,Active,False,34176.01
13210,21093,71,Personal,2022-07-04,2022-07-28,83008.72,17.85,24,719,Active,False,11534.75
13211,16137,94,Auto,2022-06-03,2022-06-20,125901.07,14.22,48,644,Active,False,75019.81
13212,13467,75,Business,2025-01-10,2025-01-19,441213.38,15.439,24,718,Active,False,327146.29
13213,18095,20,Home,2024-02-03,2024-02-07,96303.27,11.589,12,680,Active,False,76881.95
13214,14694,4,Business,2022-05-26,2022-06-06,443858.47,12.527,12,783,Active,False,127339.89
13215,811,37,Home,2023-08-02,2023-08-27,63580.67,14.978,84,718,Active,False,42613.25
13216,1047,82,Auto,2023-03-11,2023-04-03,172929.24,11.149,120,711,Active,False,82852.49
13217,22494,11,Business,2023-07-10,2023-07-11,50000.0,16.329,60,704,Active,False,37787.03
13218,13275,85,Home,2024-04-29,2024-05-22,107171.77,12.953,60,755,Active,False,15493.43
13219,2524,74,Business,2024-07-10,2024-07-11,127486.64,9.72,48,640,Active,False,41789.38
13220,22702,58,Auto,2025-04-15,2025-05-03,103813.02,7.632,24,850,Active,False,61458.42
13221,1797,49,Home,2024-01-29,2024-02-08,120525.57,10.302,84,807,Active,False,85284.66
13222,20796,85,Auto,2022-08-17,2022-09-02,50717.28,11.431,36,760,Active,False,10219.19
13223,18726,8,Business,2023-01-11,2023-01-22,141090.12,11.175,36,792,Active,False,129146.09
13224,6974,10,Education,2025-01-17,2025-02-11,50000.0,12.564,120,639,Active,False,31210.36
13225,15955,60,Education,2025-05-07,2025-05-11,66742.15,8.675,24,730,Active,False,51048.02
13226,24841,81,Auto,2023-11-25,2023-12-07,67485.95,7.38,12,752,Active,False,9653.5
13227,3363,98,Home,2022-11-08,2022-11-28,713810.35,11.404,60,813,Active,False,440777.69
13228,22722,66,Home,2023-03-19,2023-04-10,66554.64,11.014,120,663,Active,False,16171.09
13229,9734,53,Education,2022-03-25,2022-03-26,436576.49,11.209,12,671,Active,False,359852.2
13230,5281,18,Home,2024-01-14,2024-01-25,125052.64,17.533,36,767,Active,False,41118.97
13231,13708,43,Business,2025-03-15,2025-03-20,179548.22,9.378,24,780,Active,False,80018.59
13232,17294,23,Education,2022-04-16,2022-05-09,199136.31,12.817,60,792,Active,False,164578.38
13233,3509,15,Home,2025-04-09,2025-04-24,109565.36,13.264,60,693,Active,False,71597.44
13234,23295,25,Business,2022-12-03,2023-01-01,222542.77,7.134,60,747,Active,False,146500.65
13235,1320,56,Personal,2024-12-21,2025-01-09,379056.2,9.538,24,663,Defaulted,True,129285.89
13236,9418,24,Business,2025-05-28,2025-06-09,137887.68,15.338,36,649,Active,False,26913.86
13237,15283,74,Auto,2024-06-24,2024-07-16,178836.37,17.598,12,715,Active,False,38670.88
13238,23088,83,Personal,2024-11-30,2024-12-16,141722.38,11.893,36,702,Active,False,74801.36
13239,16415,49,Auto,2022-11-10,2022-12-10,54381.55,9.922,12,647,Active,False,20296.08
13240,1604,27,Auto,2023-04-05,2023-04-30,83044.27,10.913,120,682,Defaulted,True,17333.36
13241,18278,50,Home,2024-03-30,2024-04-24,218488.5,7.831,36,691,Active,False,86512.92
13242,11784,32,Business,2024-03-07,2024-04-05,248045.78,7.267,60,641,Active,False,25492.47
13243,1847,48,Education,2025-05-17,2025-05-30,139140.14,17.033,24,729,Active,False,128215.29
13244,13285,49,Auto,2023-09-24,2023-10-15,68617.21,16.603,84,682,Active,False,20515.3
13245,12969,20,Personal,2025-06-18,2025-06-25,135584.15,9.797,24,802,Active,False,72443.44
13246,1292,21,Business,2024-03-21,2024-04-06,70378.49,15.912,36,731,Active,False,65026.46
13247,7829,7,Education,2024-12-05,2024-12-08,98352.82,8.057,12,715,Active,False,68399.13
13248,10239,5,Auto,2024-04-13,2024-04-16,68680.5,15.705,36,748,Active,False,7477.37
13249,7054,21,Business,2022-09-12,2022-10-09,50580.83,11.825,48,696,Active,False,30488.22
13250,18648,48,Education,2022-05-14,2022-05-16,50000.0,8.792,48,771,Defaulted,True,25460.14
13251,5162,85,Auto,2024-01-05,2024-02-04,64421.8,16.224,48,711,Active,False,44368.75
13252,24192,66,Auto,2022-06-24,2022-07-01,370933.72,11.452,48,740,Active,False,76564.21
13253,12580,36,Personal,2023-05-28,2023-06-11,135532.77,16.056,120,815,Active,False,85509.99
13254,19014,35,Business,2022-12-20,2023-01-11,364948.99,17.64,12,702,Active,False,170552.63
13255,7424,79,Home,2024-03-21,2024-03-23,74519.38,10.07,12,701,Active,False,40548.37
13256,2787,58,Home,2022-07-17,2022-08-06,258693.97,9.102,60,698,Active,False,29177.36
13257,14775,6,Auto,2023-11-11,2023-12-01,165845.7,11.495,120,635,Active,False,53727.33
13258,382,88,Education,2022-02-02,2022-02-16,104577.33,12.894,36,604,Active,False,41484.41
13259,4239,52,Auto,2022-02-17,2022-02-21,533083.42,8.663,48,682,Active,False,201968.01
13260,9108,42,Home,2024-09-26,2024-09-30,281506.48,7.875,120,811,Active,False,156409.86
13261,13210,96,Home,2024-10-10,2024-10-11,50000.0,13.476,120,804,Active,False,16098.19
13262,18794,90,Personal,2022-01-27,2022-02-13,82514.95,7.894,12,830,Active,False,22923.52
13263,20408,73,Business,2024-04-07,2024-05-04,626277.29,8.269,12,701,Active,False,511799.91
13264,23428,90,Personal,2022-11-08,2022-12-07,50000.0,17.599,48,768,Active,False,15265.78
13265,18079,7,Auto,2022-12-19,2023-01-14,222525.37,11.168,24,738,Active,False,60188.72
13266,12125,8,Home,2023-05-28,2023-06-04,101609.83,16.472,12,658,Active,False,54159.83
13267,8599,84,Home,2024-02-14,2024-02-25,142351.85,17.207,48,754,Active,False,54067.36
13268,23063,70,Business,2025-04-13,2025-04-25,228336.19,15.561,120,797,Active,False,179138.48
13269,4452,52,Home,2023-04-11,2023-04-19,74082.98,12.892,120,655,Defaulted,True,62125.33
13270,1729,18,Personal,2022-01-10,2022-01-16,312931.45,8.654,48,751,Active,False,278245.79
13271,15509,54,Education,2024-12-07,2024-12-20,224813.71,12.884,84,802,Active,False,142644.94
13272,20312,75,Home,2022-07-21,2022-07-30,108877.66,12.644,36,761,Active,False,17544.2
13273,16218,3,Business,2024-11-28,2024-12-22,103353.4,11.855,84,821,Active,False,91615.58
13274,4492,88,Auto,2024-11-15,2024-11-26,221575.59,14.179,84,654,Active,False,102328.26
13275,13215,53,Business,2022-10-07,2022-10-17,126818.81,13.431,24,758,Active,False,106252.24
13276,16145,65,Education,2023-12-30,2024-01-09,50000.0,9.855,12,732,Active,False,25093.67
13277,313,62,Personal,2023-03-22,2023-04-12,233169.67,11.804,36,821,Active,False,81030.49
13278,17185,37,Auto,2022-09-05,2022-09-19,190249.8,8.516,120,785,Active,False,137495.5
13279,18474,13,Education,2025-03-18,2025-04-08,57911.47,17.367,60,670,Active,False,46570.19
13280,13908,71,Auto,2022-09-01,2022-09-20,145534.73,11.239,48,771,Active,False,69063.27
13281,22240,90,Home,2022-02-17,2022-03-19,352390.72,13.771,84,796,Active,False,91568.92
13282,6205,78,Home,2025-06-12,2025-06-22,377354.18,17.831,84,652,Active,False,60949.75
13283,19192,68,Education,2023-05-17,2023-05-25,478929.66,16.03,120,850,Active,False,137020.58
13284,22378,32,Business,2022-01-30,2022-03-01,329950.74,15.598,120,805,Active,False,216509.84
13285,22797,96,Personal,2025-06-17,2025-07-17,64721.34,12.41,120,704,Active,False,19161.15
13286,7431,21,Personal,2024-10-07,2024-11-04,50000.0,7.433,48,670,Active,False,40591.56
13287,15701,17,Home,2025-02-16,2025-02-19,183418.55,11.946,120,691,Active,False,117072.64
13288,18364,98,Business,2024-05-28,2024-06-10,188374.0,14.42,84,730,Active,False,29568.87
13289,13094,48,Auto,2025-03-06,2025-04-05,112008.69,7.757,24,739,Active,False,102885.69
13290,1944,85,Business,2025-02-27,2025-03-19,92952.21,13.408,48,789,Active,False,69860.36
13291,12240,61,Personal,2023-07-14,2023-07-27,124877.78,7.246,84,706,Active,False,116528.61
13292,22093,2,Business,2025-06-25,2025-07-02,233460.55,7.53,60,704,Active,False,108183.8
13293,7807,79,Home,2023-12-22,2024-01-15,99168.27,11.94,12,766,Active,False,81992.0
13294,10740,94,Business,2024-11-10,2024-11-19,95761.19,8.945,120,600,Active,False,23043.19
13295,10437,22,Home,2022-07-28,2022-08-16,126016.58,15.469,84,539,Defaulted,True,50988.23
13296,3621,47,Personal,2025-03-09,2025-03-26,503955.84,16.24,48,779,Active,False,242290.57
13297,12493,16,Home,2023-07-15,2023-07-27,107682.85,10.935,60,702,Active,False,40837.79
13298,15703,90,Education,2024-03-10,2024-03-25,245967.25,7.866,48,670,Active,False,219557.52
13299,46,62,Home,2023-11-10,2023-11-22,170713.45,13.112,24,700,Active,False,152526.38
13300,18519,24,Personal,2023-12-28,2024-01-21,102103.33,14.853,84,610,Active,False,47735.72
13301,430,70,Auto,2024-05-15,2024-06-01,59316.81,12.291,120,668,Active,False,28453.38
13302,2688,43,Business,2023-05-25,2023-06-15,607531.39,7.295,36,740,Active,False,80970.72
13303,7288,16,Education,2023-11-17,2023-11-23,158601.07,13.493,60,568,Active,False,69032.0
13304,1153,57,Education,2025-05-19,2025-05-24,50000.0,14.1,120,815,Active,False,27518.5
13305,12277,36,Business,2023-05-08,2023-06-06,312527.74,9.226,120,836,Active,False,173934.31
13306,19767,39,Business,2023-10-30,2023-11-17,50000.0,17.779,48,682,Active,False,13552.01
13307,20595,70,Business,2022-08-24,2022-08-27,714676.43,13.028,84,715,Active,False,425845.43
13308,17071,71,Home,2022-11-12,2022-12-10,153209.44,14.254,84,718,Active,False,28892.32
13309,16494,95,Education,2023-08-23,2023-09-19,98102.84,7.585,12,641,Active,False,67961.48
13310,21352,41,Home,2022-11-20,2022-11-24,359951.34,16.36,48,635,Active,False,319992.92
13311,10337,15,Business,2022-03-20,2022-03-21,50000.0,7.222,84,786,Active,False,36357.81
13312,2662,69,Business,2022-01-29,2022-02-10,144180.72,10.418,36,800,Active,False,91906.81
13313,13494,31,Auto,2022-11-10,2022-11-29,767358.3,10.889,36,675,Active,False,700567.67
13314,13290,72,Personal,2025-01-01,2025-01-12,268055.33,8.658,36,736,Active,False,35870.0
13315,23424,59,Personal,2023-08-04,2023-08-13,177031.08,12.58,24,807,Active,False,36924.6
13316,6420,13,Education,2024-10-28,2024-11-20,227195.97,16.346,84,667,Active,False,206556.01
13317,21017,10,Personal,2024-09-28,2024-10-23,243625.99,15.659,120,739,Active,False,115269.06
13318,20081,48,Home,2023-10-08,2023-10-12,238452.47,8.633,24,716,Active,False,215507.57
13319,20368,96,Home,2023-07-25,2023-08-23,172684.81,9.469,48,635,Active,False,163881.42
13320,6107,24,Auto,2023-08-20,2023-09-19,81825.24,10.343,48,719,Defaulted,True,61929.93
13321,7149,75,Business,2024-10-12,2024-11-07,239366.24,12.337,24,703,Active,False,150311.79
13322,9619,23,Home,2022-09-09,2022-10-06,118406.91,12.896,48,742,Active,False,93187.21
13323,21841,86,Home,2024-12-19,2025-01-02,294370.8,12.759,12,736,Active,False,172693.82
13324,6102,73,Personal,2023-05-30,2023-06-12,189880.87,7.463,60,793,Active,False,166304.24
13325,18886,92,Education,2023-10-20,2023-11-11,68447.99,12.879,36,668,Active,False,57478.24
13326,14638,66,Business,2023-08-20,2023-09-05,158961.97,8.876,84,770,Active,False,125873.9
13327,24349,36,Education,2023-05-08,2023-05-31,485577.57,15.861,48,666,Active,False,178644.47
13328,14829,15,Auto,2023-12-02,2023-12-17,978629.83,8.026,12,629,Active,False,694058.24
13329,22836,58,Business,2023-09-17,2023-10-08,274655.73,10.098,36,564,Active,False,214933.48
13330,22742,4,Business,2022-02-12,2022-02-26,116349.78,8.538,84,773,Active,False,52093.58
13331,12817,73,Business,2022-04-29,2022-05-20,193715.58,8.197,84,778,Active,False,40790.35
13332,24609,57,Home,2023-06-17,2023-06-27,50000.0,7.684,84,716,Active,False,34733.41
13333,13958,40,Auto,2024-03-06,2024-04-03,289552.78,11.001,24,850,Active,False,256234.03
13334,22876,31,Education,2025-01-21,2025-02-17,177407.99,14.975,48,718,Active,False,111268.65
13335,2147,58,Home,2025-01-15,2025-01-24,325898.71,12.699,24,819,Active,False,222733.8
13336,14875,67,Personal,2025-03-21,2025-04-01,157493.93,12.482,60,735,Active,False,25851.83
13337,19760,10,Home,2023-11-30,2023-12-29,236317.28,13.935,120,588,Defaulted,True,217520.24
13338,14422,93,Personal,2023-02-03,2023-02-08,337008.54,17.547,24,741,Active,False,170335.22
13339,17302,2,Personal,2022-02-01,2022-02-24,50000.0,15.582,120,659,Active,False,8056.53
13340,24408,34,Auto,2022-01-04,2022-01-16,50000.0,14.484,84,681,Active,False,44855.42
13341,13145,61,Personal,2022-11-29,2022-12-01,99968.52,8.064,84,719,Active,False,48755.62
13342,20153,91,Personal,2023-09-16,2023-09-25,655264.16,12.224,24,654,Active,False,566533.18
13343,14377,1,Personal,2024-05-05,2024-05-31,166033.16,11.226,24,758,Active,False,109085.08
13344,3268,91,Auto,2022-05-08,2022-05-18,155496.82,10.305,24,597,Active,False,130404.9
13345,16853,84,Education,2024-12-01,2024-12-08,50000.0,10.151,24,658,Active,False,35232.19
13346,15124,30,Education,2022-04-11,2022-05-11,357634.05,12.237,48,791,Active,False,230876.33
13347,19989,35,Personal,2022-05-04,2022-05-19,189570.5,14.053,60,706,Active,False,29343.07
13348,17566,98,Personal,2025-06-20,2025-06-25,129498.22,11.101,60,756,Active,False,26102.56
13349,56,96,Business,2023-10-21,2023-10-26,324107.45,7.493,120,767,Active,False,194925.08
13350,24113,42,Education,2023-11-27,2023-12-11,162896.78,14.855,84,636,Active,False,153721.59
13351,13651,85,Business,2022-08-04,2022-08-17,333958.01,11.807,48,672,Active,False,279158.11
13352,18549,90,Home,2024-01-06,2024-01-07,50000.0,16.075,84,789,Active,False,12259.27
13353,21376,34,Home,2023-12-06,2023-12-22,94351.82,11.504,24,672,Active,False,53121.53
13354,7291,50,Business,2023-09-19,2023-10-18,81271.12,7.085,84,659,Active,False,51665.29
13355,15948,85,Education,2023-11-10,2023-11-18,114578.01,10.721,60,674,Active,False,25005.79
13356,16438,72,Education,2024-06-14,2024-07-03,82826.83,8.303,60,658,Active,False,38374.33
13357,20812,95,Auto,2023-03-16,2023-03-27,76839.93,13.158,84,725,Active,False,34675.42
13358,7389,30,Home,2023-10-28,2023-11-16,417903.08,8.974,120,799,Active,False,152358.67
13359,11495,52,Personal,2024-03-24,2024-03-28,113430.84,17.632,120,563,Active,False,106018.82
13360,6239,27,Personal,2023-07-22,2023-08-16,123513.87,15.063,84,690,Active,False,47476.06
13361,923,41,Auto,2025-04-03,2025-04-19,153654.23,12.587,60,703,Active,False,107667.13
13362,19446,18,Personal,2024-12-17,2025-01-06,128681.56,15.646,36,721,Active,False,35259.27
13363,4501,53,Business,2023-10-11,2023-11-10,50000.0,15.182,84,700,Active,False,29698.67
13364,23846,17,Home,2023-10-10,2023-10-28,166814.53,9.983,84,721,Active,False,130276.96
13365,23745,51,Personal,2025-06-23,2025-07-12,183138.86,14.266,12,682,Active,False,157796.41
13366,16878,34,Home,2025-03-27,2025-04-16,312555.58,17.792,36,820,Active,False,108978.56
13367,6657,42,Home,2022-02-12,2022-02-17,235543.74,13.661,12,748,Active,False,27213.4
13368,1289,26,Home,2024-08-28,2024-09-25,115762.07,13.753,48,781,Active,False,38774.67
13369,13246,83,Personal,2023-05-03,2023-05-23,251797.86,9.692,24,751,Active,False,206987.98
13370,24464,17,Personal,2023-09-23,2023-09-30,490849.2,11.008,12,759,Active,False,176539.56
13371,24735,28,Education,2022-07-13,2022-08-05,287706.35,15.291,120,768,Active,False,254650.0
13372,14280,78,Auto,2024-12-20,2025-01-08,451462.97,7.557,48,724,Active,False,327996.26
13373,1856,42,Personal,2023-12-13,2024-01-10,205261.96,15.72,24,704,Active,False,33135.9
13374,15125,76,Business,2023-05-21,2023-06-10,115588.04,11.686,120,611,Active,False,28212.23
13375,2865,24,Personal,2024-04-15,2024-05-12,216216.2,17.475,84,763,Active,False,101819.79
13376,17075,43,Home,2024-12-31,2025-01-08,76212.09,14.952,36,708,Active,False,60229.87
13377,15297,63,Home,2024-08-31,2024-09-17,124508.77,9.385,12,624,Active,False,97181.74
13378,7103,99,Business,2024-10-09,2024-11-06,50000.0,16.852,24,789,Active,False,23837.53
13379,19035,66,Personal,2023-03-04,2023-03-26,100682.81,17.545,120,757,Active,False,55127.42
13380,20572,23,Education,2024-11-04,2024-11-22,119187.02,8.213,36,657,Active,False,112291.31
13381,9496,21,Education,2023-07-07,2023-07-19,183970.61,16.249,36,690,Active,False,66961.04
13382,9997,35,Auto,2024-11-14,2024-11-23,181183.99,8.492,36,746,Active,False,27784.33
13383,16900,47,Auto,2023-05-10,2023-05-22,72892.08,14.698,36,756,Active,False,27383.69
13384,9362,28,Business,2023-07-14,2023-07-31,50000.0,7.042,24,766,Defaulted,True,17102.12
13385,12522,69,Business,2024-05-23,2024-06-18,316042.35,14.603,60,745,Active,False,49541.38
13386,7370,22,Personal,2022-04-11,2022-04-13,116993.07,10.658,60,654,Active,False,32648.69
13387,16881,33,Auto,2024-08-31,2024-09-08,253935.59,7.879,84,824,Active,False,54754.73
13388,829,14,Personal,2022-03-05,2022-03-29,133616.06,14.413,12,661,Active,False,39937.95
13389,17590,30,Education,2024-03-23,2024-04-22,327242.86,10.39,12,806,Active,False,190091.55
13390,13234,24,Education,2023-12-29,2024-01-11,50000.0,15.662,48,771,Active,False,45382.52
13391,24503,30,Business,2023-01-15,2023-01-19,52070.72,11.8,60,756,Active,False,38100.23
13392,8011,80,Home,2024-05-14,2024-06-06,306706.51,10.938,84,578,Active,False,33781.42
13393,15688,36,Home,2022-05-06,2022-05-12,158976.65,16.61,120,641,Active,False,123573.94
